case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
245,0,▶,,,,,""
245,1,Activity A,2020-06-27 17:12:57:971,normal,normal,-,"-"
245,2,Activity AT,2020-06-27 18:07:26:910,normal,normal,-,"-"
245,3,Activity AY,2020-06-27 18:59:02:473,normal,normal,-,"-"
245,4,Activity AZ,2020-06-27 19:42:28:784,normal,normal,-,"-"
245,5,Activity BA,2020-06-27 20:22:45:166,normal,normal,-,"-"
245,6,Activity BB,2020-06-27 21:21:01:838,normal,normal,-,"-"
245,7,Activity AU,2020-06-27 21:56:45:689,normal,normal,-,"-"
245,8,Activity B,2020-06-27 22:25:22:646,normal,normal,-,"-"
245,9,■,,,,,""
246,0,▶,,,,,""
246,1,Activity A,2020-06-27 17:13:07:971,normal,normal,-,"-"
246,2,Activity C,2020-06-27 17:33:33:055,normal,normal,-,"-"
246,3,Activity D,2020-06-27 18:22:32:053,normal,normal,-,"-"
246,4,Activity E,2020-06-27 19:11:13:825,normal,normal,-,"-"
246,5,Activity H,2020-06-27 19:37:02:891,normal,normal,-,"-"
246,6,Activity F,2020-06-27 20:33:49:172,normal,normal,-,"-"
246,7,Activity J,2020-06-27 21:33:43:833,normal,normal,-,"-"
246,8,Activity K,2020-06-27 21:58:09:283,normal,normal,-,"-"
246,9,Activity B,2020-06-27 22:50:20:245,normal,normal,-,"-"
246,10,■,,,,,""
247,0,▶,,,,,""
247,1,Activity A,2020-06-27 17:13:17:971,normal,normal,-,"-"
247,2,Activity AI,2020-06-27 17:30:17:780,normal,normal,-,"-"
247,3,Activity AP,2020-06-27 18:26:02:973,normal,normal,-,"-"
247,4,Activity AQ,2020-06-27 19:09:48:699,normal,normal,-,"-"
247,5,Activity AR,2020-06-27 19:37:18:792,normal,normal,-,"-"
247,6,Activity AS,2020-06-27 20:27:40:740,normal,normal,-,"-"
247,7,Activity AJ,2020-06-27 21:00:03:819,normal,normal,-,"-"
247,8,Activity B,2020-06-27 21:52:13:828,normal,normal,-,"-"
247,9,■,,,,,""
248,0,▶,,,,,""
248,1,Activity A,2020-06-27 17:13:27:971,normal,normal,-,"-"
248,2,Activity AT,2020-06-27 17:38:24:300,normal,normal,-,"-"
248,3,Activity AY,2020-06-27 18:31:24:937,normal,normal,-,"-"
248,4,Activity AZ,2020-06-27 19:20:59:524,normal,normal,-,"-"
248,5,Activity BA,2020-06-27 19:53:40:438,normal,normal,-,"-"
248,6,Activity BB,2020-06-27 20:42:05:840,normal,normal,-,"-"
248,7,Activity AU,2020-06-27 21:12:33:911,normal,normal,-,"-"
248,8,Activity B,2020-06-27 21:31:18:965,normal,normal,-,"-"
248,9,■,,,,,""
249,0,▶,,,,,""
249,1,Activity A,2020-06-27 17:13:37:971,normal,normal,-,"-"
249,2,Activity AI,2020-06-27 17:39:13:914,normal,normal,-,"-"
249,3,Activity AL,2020-06-27 18:31:09:550,normal,normal,-,"-"
249,4,Activity AM,2020-06-27 19:11:05:821,normal,normal,-,"-"
249,5,Activity AN,2020-06-27 20:07:53:657,normal,normal,-,"-"
249,6,Activity AO,2020-06-27 21:06:19:541,normal,normal,-,"-"
249,7,Activity AJ,2020-06-27 22:00:32:578,normal,normal,-,"-"
249,8,Activity B,2020-06-27 22:59:07:663,normal,normal,-,"-"
249,9,■,,,,,""
250,0,▶,,,,,""
250,1,Activity A,2020-06-27 17:13:47:971,normal,normal,-,"-"
250,2,Activity AI,2020-06-27 17:31:38:156,normal,normal,-,"-"
250,3,Activity AL,2020-06-27 18:19:48:874,normal,normal,-,"-"
250,4,Activity AM,2020-06-27 18:54:53:105,normal,normal,-,"-"
250,5,Activity AN,2020-06-27 19:48:17:959,normal,normal,-,"-"
250,6,Activity AO,2020-06-27 20:37:52:196,normal,normal,-,"-"
250,7,Activity AJ,2020-06-27 21:31:35:805,normal,normal,-,"-"
250,8,Activity B,2020-06-27 22:06:35:284,normal,normal,-,"-"
250,9,■,,,,,""
251,0,▶,,,,,""
251,1,Activity A,2020-06-27 17:13:57:971,normal,normal_drifted,-,"-"
251,2,Activity C,2020-06-27 17:30:59:639,normal,normal_drifted,-,"-"
251,3,Activity D,2020-06-27 18:20:54:441,normal,normal_drifted,-,"-"
251,4,Activity E,2020-06-27 19:06:01:741,normal,normal_drifted,-,"-"
251,5,Activity I,2020-06-27 19:58:46:569,normal,normal_drifted,-,"-"
251,6,Activity F,2020-06-27 20:49:12:735,normal,normal_drifted,-,"-"
251,7,Activity J,2020-06-27 21:45:37:511,normal,normal_drifted,-,"-"
251,8,Activity K,2020-06-27 22:26:27:817,normal,normal_drifted,-,"-"
251,9,Activity B,2020-06-27 23:22:42:047,normal,normal_drifted,-,"-"
251,10,■,,,,,""
252,0,▶,,,,,""
252,1,Activity A,2020-06-27 17:14:07:971,normal,normal_drifted,-,"-"
252,2,Activity C,2020-06-27 17:43:18:153,normal,normal_drifted,-,"-"
252,3,Activity D,2020-06-27 18:37:06:089,normal,normal_drifted,-,"-"
252,4,Activity E,2020-06-27 19:21:03:667,normal,normal_drifted,-,"-"
252,5,Activity H,2020-06-27 20:05:22:424,normal,normal_drifted,-,"-"
252,6,Activity F,2020-06-27 21:00:27:069,normal,normal_drifted,-,"-"
252,7,Activity J,2020-06-27 21:37:41:849,normal,normal_drifted,-,"-"
252,8,Activity K,2020-06-27 22:29:08:219,normal,normal_drifted,-,"-"
252,9,Activity B,2020-06-27 23:28:50:815,normal,normal_drifted,-,"-"
252,10,■,,,,,""
253,0,▶,,,,,""
253,1,Activity A,2020-06-27 17:14:17:971,normal,normal_drifted,-,"-"
253,2,Activity AI,2020-06-27 17:33:36:352,normal,normal_drifted,-,"-"
253,3,Activity AK,2020-06-27 18:22:11:773,normal,normal_drifted,-,"-"
253,4,Activity AJ,2020-06-27 18:52:11:886,normal,normal_drifted,-,"-"
253,5,Activity B,2020-06-27 19:08:28:997,normal,normal_drifted,-,"-"
253,6,■,,,,,""
254,0,▶,,,,,""
254,1,Activity A,2020-06-27 17:14:27:971,normal,normal_drifted,-,"-"
254,2,Activity AI,2020-06-27 17:43:46:017,normal,normal_drifted,-,"-"
254,3,Activity AP,2020-06-27 18:30:16:495,normal,normal_drifted,-,"-"
254,4,Activity AQ,2020-06-27 19:23:55:123,normal,normal_drifted,-,"-"
254,5,Activity AR,2020-06-27 20:10:18:253,normal,normal_drifted,-,"-"
254,6,Activity AS,2020-06-27 21:04:54:480,normal,normal_drifted,-,"-"
254,7,Activity AJ,2020-06-27 21:40:13:088,normal,normal_drifted,-,"-"
254,8,Activity B,2020-06-27 22:17:44:167,normal,normal_drifted,-,"-"
254,9,■,,,,,""
255,0,▶,,,,,""
255,1,Activity A,2020-06-27 17:14:37:971,normal,normal_drifted,-,"-"
255,2,Activity AI,2020-06-27 17:36:23:543,normal,normal_drifted,-,"-"
255,3,Activity AL,2020-06-27 18:27:50:816,normal,normal_drifted,-,"-"
255,4,Activity AM,2020-06-27 19:15:09:068,normal,normal_drifted,-,"-"
255,5,Activity AN,2020-06-27 20:01:11:290,normal,normal_drifted,-,"-"
255,6,Activity AO,2020-06-27 20:56:09:951,normal,normal_drifted,-,"-"
255,7,Activity AJ,2020-06-27 21:28:28:322,normal,normal_drifted,-,"-"
255,8,Activity B,2020-06-27 22:01:22:777,normal,normal_drifted,-,"-"
255,9,■,,,,,""
256,0,▶,,,,,""
256,1,Activity A,2020-06-27 17:14:47:971,normal,normal_drifted,-,"-"
256,2,Activity AT,2020-06-27 17:41:19:174,normal,normal_drifted,-,"-"
256,3,Activity AY,2020-06-27 18:35:26:419,normal,normal_drifted,-,"-"
256,4,Activity AZ,2020-06-27 19:33:54:702,normal,normal_drifted,-,"-"
256,5,Activity BA,2020-06-27 20:01:23:723,normal,normal_drifted,-,"-"
256,6,Activity BB,2020-06-27 20:55:16:668,normal,normal_drifted,-,"-"
256,7,Activity AU,2020-06-27 21:46:13:510,normal,normal_drifted,-,"-"
256,8,Activity B,2020-06-27 22:16:31:314,normal,normal_drifted,-,"-"
256,9,■,,,,,""
257,0,▶,,,,,""
257,1,Activity A,2020-06-27 17:14:57:971,normal,normal_drifted,-,"-"
257,2,Activity L,2020-06-27 18:03:11:030,normal,normal_drifted,-,"-"
257,3,Activity P,2020-06-27 18:51:49:403,normal,normal_drifted,-,"-"
257,4,Activity Q,2020-06-27 19:45:56:854,normal,normal_drifted,-,"-"
257,5,Activity M,2020-06-27 20:31:16:193,normal,normal_drifted,-,"-"
257,6,Activity R,2020-06-27 21:18:35:583,normal,normal_drifted,-,"-"
257,7,Activity V,2020-06-27 21:50:53:796,normal,normal_drifted,-,"-"
257,8,Activity S,2020-06-27 22:24:58:587,normal,normal_drifted,-,"-"
257,9,Activity B,2020-06-27 23:17:34:301,normal,normal_drifted,-,"-"
257,10,■,,,,,""
258,0,▶,,,,,""
258,1,Activity A,2020-06-27 17:15:07:971,normal,normal_drifted,-,"-"
258,2,Activity AI,2020-06-27 17:30:13:804,normal,normal_drifted,-,"-"
258,3,Activity AL,2020-06-27 18:17:38:374,normal,normal_drifted,-,"-"
258,4,Activity AM,2020-06-27 19:05:10:418,normal,normal_drifted,-,"-"
258,5,Activity AN,2020-06-27 19:24:00:983,normal,normal_drifted,-,"-"
258,6,Activity AO,2020-06-27 20:14:01:121,normal,normal_drifted,-,"-"
258,7,Activity AJ,2020-06-27 21:01:42:201,normal,normal_drifted,-,"-"
258,8,Activity B,2020-06-27 21:48:05:831,normal,normal_drifted,-,"-"
258,9,■,,,,,""
259,0,▶,,,,,""
259,1,Activity A,2020-06-27 17:15:17:971,normal,normal_drifted,-,"-"
259,2,Activity C,2020-06-27 17:43:04:637,normal,normal_drifted,-,"-"
259,3,Activity D,2020-06-27 18:39:30:271,normal,normal_drifted,-,"-"
259,4,Activity E,2020-06-27 19:11:28:662,normal,normal_drifted,-,"-"
259,5,Activity H,2020-06-27 19:34:59:134,normal,normal_drifted,-,"-"
259,6,Activity F,2020-06-27 20:20:39:623,normal,normal_drifted,-,"-"
259,7,Activity J,2020-06-27 20:50:56:069,normal,normal_drifted,-,"-"
259,8,Activity K,2020-06-27 21:06:13:547,normal,normal_drifted,-,"-"
259,9,Activity B,2020-06-27 22:00:18:234,normal,normal_drifted,-,"-"
259,10,■,,,,,""
260,0,▶,,,,,""
260,1,Activity A,2020-06-27 17:15:27:971,normal,normal_drifted,-,"-"
260,2,Activity AI,2020-06-27 17:48:31:257,normal,normal_drifted,-,"-"
260,3,Activity AP,2020-06-27 18:46:43:894,normal,normal_drifted,-,"-"
260,4,Activity AQ,2020-06-27 19:18:27:023,normal,normal_drifted,-,"-"
260,5,Activity AR,2020-06-27 19:42:04:939,normal,normal_drifted,-,"-"
260,6,Activity AS,2020-06-27 20:33:25:611,normal,normal_drifted,-,"-"
260,7,Activity AJ,2020-06-27 21:05:32:531,normal,normal_drifted,-,"-"
260,8,Activity B,2020-06-27 21:34:05:813,normal,normal_drifted,-,"-"
260,9,■,,,,,""
261,0,▶,,,,,""
261,1,Activity A,2020-06-27 17:15:37:971,normal,normal_drifted,-,"-"
261,2,Activity AT,2020-06-27 17:49:20:371,normal,normal_drifted,-,"-"
261,3,Activity AY,2020-06-27 18:37:07:401,normal,normal_drifted,-,"-"
261,4,Activity AZ,2020-06-27 19:24:29:174,normal,normal_drifted,-,"-"
261,5,Activity BA,2020-06-27 19:51:41:925,normal,normal_drifted,-,"-"
261,6,Activity BB,2020-06-27 20:49:09:546,normal,normal_drifted,-,"-"
261,7,Activity AU,2020-06-27 21:47:16:361,normal,normal_drifted,-,"-"
261,8,Activity B,2020-06-27 22:34:21:460,normal,normal_drifted,-,"-"
261,9,■,,,,,""
262,0,▶,,,,,""
262,1,Activity A,2020-06-27 17:15:47:971,normal,normal_drifted,-,"-"
262,2,Activity C,2020-06-27 17:36:27:410,normal,normal_drifted,-,"-"
262,3,Activity D,2020-06-27 18:35:36:909,normal,normal_drifted,-,"-"
262,4,Activity E,2020-06-27 19:12:09:441,normal,normal_drifted,-,"-"
262,5,Activity I,2020-06-27 19:33:07:867,normal,normal_drifted,-,"-"
262,6,Activity F,2020-06-27 20:29:36:340,normal,normal_drifted,-,"-"
262,7,Activity J,2020-06-27 21:19:52:744,normal,normal_drifted,-,"-"
262,8,Activity K,2020-06-27 22:09:36:548,normal,normal_drifted,-,"-"
262,9,Activity B,2020-06-27 23:05:33:344,normal,normal_drifted,-,"-"
262,10,■,,,,,""
263,0,▶,,,,,""
263,1,Activity A,2020-06-27 17:15:57:971,normal,normal_drifted,-,"-"
263,2,Activity AI,2020-06-27 17:40:01:045,normal,normal_drifted,-,"-"
263,3,Activity AL,2020-06-27 18:38:33:589,normal,normal_drifted,-,"-"
263,4,Activity AM,2020-06-27 19:33:28:118,normal,normal_drifted,-,"-"
263,5,Activity AN,2020-06-27 20:17:13:057,normal,normal_drifted,-,"-"
263,6,Activity AO,2020-06-27 21:06:02:999,normal,normal_drifted,-,"-"
263,7,Activity AJ,2020-06-27 21:53:12:457,normal,normal_drifted,-,"-"
263,8,Activity B,2020-06-27 22:28:19:745,normal,normal_drifted,-,"-"
263,9,■,,,,,""
264,0,▶,,,,,""
264,1,Activity A,2020-06-27 17:16:07:971,normal,normal_drifted,-,"-"
264,2,Activity AI,2020-06-27 17:37:14:621,normal,normal_drifted,-,"-"
264,3,Activity AL,2020-06-27 18:25:43:589,normal,normal_drifted,-,"-"
264,4,Activity AM,2020-06-27 19:23:58:018,normal,normal_drifted,-,"-"
264,5,Activity AN,2020-06-27 20:13:41:974,normal,normal_drifted,-,"-"
264,6,Activity AO,2020-06-27 21:01:36:715,normal,normal_drifted,-,"-"
264,7,Activity AJ,2020-06-27 21:36:36:398,normal,normal_drifted,-,"-"
264,8,Activity B,2020-06-27 22:22:24:053,normal,normal_drifted,-,"-"
264,9,■,,,,,""
265,0,▶,,,,,""
265,1,Activity A,2020-06-27 17:16:17:971,normal,normal_drifted,-,"-"
265,2,Activity AT,2020-06-27 18:05:06:197,normal,normal_drifted,-,"-"
265,3,Activity AY,2020-06-27 18:57:19:350,normal,normal_drifted,-,"-"
265,4,Activity AZ,2020-06-27 19:49:30:324,normal,normal_drifted,-,"-"
265,5,Activity BA,2020-06-27 20:24:16:408,normal,normal_drifted,-,"-"
265,6,Activity BB,2020-06-27 21:16:33:091,normal,normal_drifted,-,"-"
265,7,Activity AU,2020-06-27 21:59:03:454,normal,normal_drifted,-,"-"
265,8,Activity B,2020-06-27 22:44:46:569,normal,normal_drifted,-,"-"
265,9,■,,,,,""
266,0,▶,,,,,""
266,1,Activity A,2020-06-27 17:16:27:971,normal,normal_drifted,-,"-"
266,2,Activity C,2020-06-27 17:59:55:148,normal,normal_drifted,-,"-"
266,3,Activity D,2020-06-27 18:56:40:215,normal,normal_drifted,-,"-"
266,4,Activity E,2020-06-27 19:36:57:362,normal,normal_drifted,-,"-"
266,5,Activity I,2020-06-27 20:28:37:069,normal,normal_drifted,-,"-"
266,6,Activity F,2020-06-27 21:28:34:045,normal,normal_drifted,-,"-"
266,7,Activity J,2020-06-27 22:22:02:811,normal,normal_drifted,-,"-"
266,8,Activity K,2020-06-27 23:11:31:601,normal,normal_drifted,-,"-"
266,9,Activity B,2020-06-28 00:01:32:858,normal,normal_drifted,-,"-"
266,10,■,,,,,""
267,0,▶,,,,,""
267,1,Activity A,2020-06-27 17:16:37:971,normal,normal_drifted,-,"-"
267,2,Activity AT,2020-06-27 17:37:18:813,normal,normal_drifted,-,"-"
267,3,Activity AY,2020-06-27 18:22:26:005,normal,normal_drifted,-,"-"
267,4,Activity AZ,2020-06-27 19:00:46:303,normal,normal_drifted,-,"-"
267,5,Activity BA,2020-06-27 19:57:29:240,normal,normal_drifted,-,"-"
267,6,Activity BB,2020-06-27 20:42:44:072,normal,normal_drifted,-,"-"
267,7,Activity AU,2020-06-27 21:33:53:611,normal,normal_drifted,-,"-"
267,8,Activity B,2020-06-27 22:06:56:590,normal,normal_drifted,-,"-"
267,9,■,,,,,""
268,0,▶,,,,,""
268,1,Activity A,2020-06-27 17:16:47:971,anomalous,normal_drifted,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity BB', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AU', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
268,2,Activity AT,2020-06-27 17:57:14:007,anomalous,normal_drifted,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity BB', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AU', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
268,3,Activity AY,2020-06-27 18:48:54:050,anomalous,normal_drifted,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity BB', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AU', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
268,4,Activity AZ,2020-06-27 19:33:59:304,anomalous,normal_drifted,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity BB', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AU', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
268,5,Activity BA,2020-06-27 20:01:34:391,anomalous,normal_drifted,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity BB', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AU', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
268,6,Activity B,2020-06-27 20:51:54:202,anomalous,normal_drifted,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity BB', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AU', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
268,7,■,,,,,""
269,0,▶,,,,,""
269,1,Activity A,2020-06-27 17:16:57:971,normal,normal_drifted,-,"-"
269,2,Activity AT,2020-06-27 18:00:26:511,normal,normal_drifted,-,"-"
269,3,Activity AY,2020-06-27 18:55:26:585,normal,normal_drifted,-,"-"
269,4,Activity AZ,2020-06-27 19:25:59:664,normal,normal_drifted,-,"-"
269,5,Activity BA,2020-06-27 20:21:01:781,normal,normal_drifted,-,"-"
269,6,Activity BB,2020-06-27 21:10:13:186,normal,normal_drifted,-,"-"
269,7,Activity AU,2020-06-27 22:00:46:375,normal,normal_drifted,-,"-"
269,8,Activity B,2020-06-27 22:42:29:598,normal,normal_drifted,-,"-"
269,9,■,,,,,""
270,0,▶,,,,,""
270,1,Activity A,2020-06-27 17:17:07:971,normal,normal_drifted,-,"-"
270,2,Activity AT,2020-06-27 17:55:29:121,normal,normal_drifted,-,"-"
270,3,Activity AY,2020-06-27 18:42:13:235,normal,normal_drifted,-,"-"
270,4,Activity AZ,2020-06-27 19:14:48:991,normal,normal_drifted,-,"-"
270,5,Activity BA,2020-06-27 20:05:58:814,normal,normal_drifted,-,"-"
270,6,Activity BB,2020-06-27 21:00:34:192,normal,normal_drifted,-,"-"
270,7,Activity AU,2020-06-27 21:36:33:298,normal,normal_drifted,-,"-"
270,8,Activity B,2020-06-27 22:30:49:568,normal,normal_drifted,-,"-"
270,9,■,,,,,""
271,0,▶,,,,,""
271,1,Activity A,2020-06-27 17:17:17:971,normal,normal_drifted,-,"-"
271,2,Activity AI,2020-06-27 17:55:30:165,normal,normal_drifted,-,"-"
271,3,Activity AL,2020-06-27 18:42:24:841,normal,normal_drifted,-,"-"
271,4,Activity AM,2020-06-27 19:36:30:168,normal,normal_drifted,-,"-"
271,5,Activity AN,2020-06-27 20:31:37:654,normal,normal_drifted,-,"-"
271,6,Activity AO,2020-06-27 21:26:29:085,normal,normal_drifted,-,"-"
271,7,Activity AJ,2020-06-27 22:15:45:134,normal,normal_drifted,-,"-"
271,8,Activity B,2020-06-27 22:40:15:413,normal,normal_drifted,-,"-"
271,9,■,,,,,""
272,0,▶,,,,,""
272,1,Activity A,2020-06-27 17:17:27:971,normal,normal_drifted,-,"-"
272,2,Activity C,2020-06-27 17:53:11:916,normal,normal_drifted,-,"-"
272,3,Activity D,2020-06-27 18:43:37:505,normal,normal_drifted,-,"-"
272,4,Activity E,2020-06-27 19:33:09:921,normal,normal_drifted,-,"-"
272,5,Activity I,2020-06-27 20:29:46:809,normal,normal_drifted,-,"-"
272,6,Activity F,2020-06-27 21:17:47:565,normal,normal_drifted,-,"-"
272,7,Activity J,2020-06-27 22:04:45:179,normal,normal_drifted,-,"-"
272,8,Activity K,2020-06-27 22:22:12:002,normal,normal_drifted,-,"-"
272,9,Activity B,2020-06-27 23:16:07:758,normal,normal_drifted,-,"-"
272,10,■,,,,,""
273,0,▶,,,,,""
273,1,Activity A,2020-06-27 17:17:37:971,normal,normal_drifted,-,"-"
273,2,Activity AI,2020-06-27 17:33:58:474,normal,normal_drifted,-,"-"
273,3,Activity AL,2020-06-27 18:21:30:955,normal,normal_drifted,-,"-"
273,4,Activity AM,2020-06-27 18:59:30:670,normal,normal_drifted,-,"-"
273,5,Activity AN,2020-06-27 19:55:51:718,normal,normal_drifted,-,"-"
273,6,Activity AO,2020-06-27 20:46:30:158,normal,normal_drifted,-,"-"
273,7,Activity AJ,2020-06-27 21:32:40:911,normal,normal_drifted,-,"-"
273,8,Activity B,2020-06-27 22:17:44:508,normal,normal_drifted,-,"-"
273,9,■,,,,,""
274,0,▶,,,,,""
274,1,Activity A,2020-06-27 17:17:47:971,normal,normal_drifted,-,"-"
274,2,Activity C,2020-06-27 17:52:00:977,normal,normal_drifted,-,"-"
274,3,Activity D,2020-06-27 18:50:20:852,normal,normal_drifted,-,"-"
274,4,Activity E,2020-06-27 19:39:13:194,normal,normal_drifted,-,"-"
274,5,Activity I,2020-06-27 19:55:44:876,normal,normal_drifted,-,"-"
274,6,Activity F,2020-06-27 20:41:27:126,normal,normal_drifted,-,"-"
274,7,Activity J,2020-06-27 21:18:34:412,normal,normal_drifted,-,"-"
274,8,Activity K,2020-06-27 22:07:49:751,normal,normal_drifted,-,"-"
274,9,Activity B,2020-06-27 22:53:49:015,normal,normal_drifted,-,"-"
274,10,■,,,,,""
275,0,▶,,,,,""
275,1,Activity A,2020-06-27 17:17:57:971,normal,normal_drifted,-,"-"
275,2,Activity AI,2020-06-27 18:06:58:095,normal,normal_drifted,-,"-"
275,3,Activity AL,2020-06-27 19:00:50:923,normal,normal_drifted,-,"-"
275,4,Activity AM,2020-06-27 19:39:03:667,normal,normal_drifted,-,"-"
275,5,Activity AN,2020-06-27 20:17:34:650,normal,normal_drifted,-,"-"
275,6,Activity AO,2020-06-27 21:12:10:248,normal,normal_drifted,-,"-"
275,7,Activity AJ,2020-06-27 22:04:06:298,normal,normal_drifted,-,"-"
275,8,Activity B,2020-06-27 22:58:45:618,normal,normal_drifted,-,"-"
275,9,■,,,,,""
276,0,▶,,,,,""
276,1,Activity A,2020-06-27 17:18:07:971,normal,normal_drifted,-,"-"
276,2,Activity L,2020-06-27 18:13:51:673,normal,normal_drifted,-,"-"
276,3,Activity P,2020-06-27 19:00:02:996,normal,normal_drifted,-,"-"
276,4,Activity Q,2020-06-27 19:50:24:995,normal,normal_drifted,-,"-"
276,5,Activity M,2020-06-27 20:18:17:136,normal,normal_drifted,-,"-"
276,6,Activity R,2020-06-27 21:04:24:381,normal,normal_drifted,-,"-"
276,7,Activity V,2020-06-27 21:48:11:599,normal,normal_drifted,-,"-"
276,8,Activity S,2020-06-27 22:23:20:794,normal,normal_drifted,-,"-"
276,9,Activity B,2020-06-27 23:13:09:085,normal,normal_drifted,-,"-"
276,10,■,,,,,""
277,0,▶,,,,,""
277,1,Activity A,2020-06-27 17:18:17:971,normal,normal_drifted,-,"-"
277,2,Activity AI,2020-06-27 17:57:09:018,normal,normal_drifted,-,"-"
277,3,Activity AL,2020-06-27 18:54:53:210,normal,normal_drifted,-,"-"
277,4,Activity AM,2020-06-27 19:42:14:970,normal,normal_drifted,-,"-"
277,5,Activity AN,2020-06-27 20:34:09:517,normal,normal_drifted,-,"-"
277,6,Activity AO,2020-06-27 21:32:46:564,normal,normal_drifted,-,"-"
277,7,Activity AJ,2020-06-27 22:04:37:542,normal,normal_drifted,-,"-"
277,8,Activity B,2020-06-27 23:00:48:685,normal,normal_drifted,-,"-"
277,9,■,,,,,""
278,0,▶,,,,,""
278,1,Activity A,2020-06-27 17:18:27:971,normal,normal_drifted,-,"-"
278,2,Activity AI,2020-06-27 18:07:33:565,normal,normal_drifted,-,"-"
278,3,Activity AL,2020-06-27 18:57:31:734,normal,normal_drifted,-,"-"
278,4,Activity AM,2020-06-27 19:43:57:211,normal,normal_drifted,-,"-"
278,5,Activity AN,2020-06-27 20:23:32:702,normal,normal_drifted,-,"-"
278,6,Activity AO,2020-06-27 21:16:42:066,normal,normal_drifted,-,"-"
278,7,Activity AJ,2020-06-27 21:48:46:614,normal,normal_drifted,-,"-"
278,8,Activity B,2020-06-27 22:33:02:554,normal,normal_drifted,-,"-"
278,9,■,,,,,""
279,0,▶,,,,,""
279,1,Activity A,2020-06-27 17:18:37:971,normal,normal_drifted,-,"-"
279,2,Activity AI,2020-06-27 18:16:08:220,normal,normal_drifted,-,"-"
279,3,Activity AP,2020-06-27 19:01:27:203,normal,normal_drifted,-,"-"
279,4,Activity AQ,2020-06-27 19:56:34:987,normal,normal_drifted,-,"-"
279,5,Activity AR,2020-06-27 20:35:32:584,normal,normal_drifted,-,"-"
279,6,Activity AS,2020-06-27 21:25:52:623,normal,normal_drifted,-,"-"
279,7,Activity AJ,2020-06-27 22:12:30:813,normal,normal_drifted,-,"-"
279,8,Activity B,2020-06-27 22:45:40:129,normal,normal_drifted,-,"-"
279,9,■,,,,,""
280,0,▶,,,,,""
280,1,Activity A,2020-06-27 17:18:47:971,normal,normal_drifted,-,"-"
280,2,Activity AI,2020-06-27 17:58:39:585,normal,normal_drifted,-,"-"
280,3,Activity AP,2020-06-27 18:56:29:487,normal,normal_drifted,-,"-"
280,4,Activity AQ,2020-06-27 19:50:06:438,normal,normal_drifted,-,"-"
280,5,Activity AR,2020-06-27 20:18:34:545,normal,normal_drifted,-,"-"
280,6,Activity AS,2020-06-27 21:06:38:586,normal,normal_drifted,-,"-"
280,7,Activity AJ,2020-06-27 21:42:30:619,normal,normal_drifted,-,"-"
280,8,Activity B,2020-06-27 21:59:30:459,normal,normal_drifted,-,"-"
280,9,■,,,,,""
281,0,▶,,,,,""
281,1,Activity A,2020-06-27 17:18:57:971,normal,normal_drifted,-,"-"
281,2,Activity AI,2020-06-27 17:53:16:368,normal,normal_drifted,-,"-"
281,3,Activity AL,2020-06-27 18:48:33:340,normal,normal_drifted,-,"-"
281,4,Activity AM,2020-06-27 19:45:14:943,normal,normal_drifted,-,"-"
281,5,Activity AN,2020-06-27 20:19:48:988,normal,normal_drifted,-,"-"
281,6,Activity AO,2020-06-27 21:10:46:632,normal,normal_drifted,-,"-"
281,7,Activity AJ,2020-06-27 22:08:19:255,normal,normal_drifted,-,"-"
281,8,Activity B,2020-06-27 22:45:59:019,normal,normal_drifted,-,"-"
281,9,■,,,,,""
282,0,▶,,,,,""
282,1,Activity A,2020-06-27 17:19:07:971,normal,normal_drifted,-,"-"
282,2,Activity AT,2020-06-27 17:44:03:357,normal,normal_drifted,-,"-"
282,3,Activity AY,2020-06-27 18:31:39:589,normal,normal_drifted,-,"-"
282,4,Activity AZ,2020-06-27 19:12:16:409,normal,normal_drifted,-,"-"
282,5,Activity BA,2020-06-27 19:33:46:791,normal,normal_drifted,-,"-"
282,6,Activity BB,2020-06-27 20:31:54:955,normal,normal_drifted,-,"-"
282,7,Activity AU,2020-06-27 21:08:55:049,normal,normal_drifted,-,"-"
