case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
150,9,■,-,-,-,-,"-"
151,0,▶,-,-,-,-,"-"
151,1,Activity A,2020-06-27 15:25:35:553,normal,normal,-,"-"
151,2,Activity Y,2020-06-27 16:06:31:856,normal,normal,-,"-"
151,3,Activity B,2020-06-27 16:52:22:796,normal,normal,-,"-"
151,4,■,-,-,-,-,"-"
152,0,▶,-,-,-,-,"-"
152,1,Activity A,2020-06-27 15:25:45:553,normal,normal,-,"-"
152,2,Activity C,2020-06-27 15:46:36:924,normal,normal,-,"-"
152,3,Activity F,2020-06-27 16:38:39:079,normal,normal,-,"-"
152,4,Activity D,2020-06-27 17:35:24:169,normal,normal,-,"-"
152,5,Activity I,2020-06-27 18:03:02:502,normal,normal,-,"-"
152,6,Activity L,2020-06-27 19:01:37:934,normal,normal,-,"-"
152,7,Activity J,2020-06-27 19:56:55:946,normal,normal,-,"-"
152,8,Activity B,2020-06-27 20:25:25:719,normal,normal,-,"-"
152,9,■,-,-,-,-,"-"
153,0,▶,-,-,-,-,"-"
153,1,Activity A,2020-06-27 15:25:55:553,normal,normal,-,"-"
153,2,Activity O,2020-06-27 15:54:31:687,normal,normal,-,"-"
153,3,Activity S,2020-06-27 16:53:40:401,normal,normal,-,"-"
153,4,Activity T,2020-06-27 17:42:00:735,normal,normal,-,"-"
153,5,Activity P,2020-06-27 18:08:59:551,normal,normal,-,"-"
153,6,Activity B,2020-06-27 19:04:39:959,normal,normal,-,"-"
153,7,■,-,-,-,-,"-"
154,0,▶,-,-,-,-,"-"
154,1,Activity A,2020-06-27 15:26:05:553,normal,normal,-,"-"
154,2,Activity O,2020-06-27 16:06:44:109,normal,normal,-,"-"
154,3,Activity U,2020-06-27 17:05:04:361,normal,normal,-,"-"
154,4,Activity W,2020-06-27 18:03:34:634,normal,normal,-,"-"
154,5,Activity V,2020-06-27 18:31:58:401,normal,normal,-,"-"
154,6,Activity P,2020-06-27 19:23:12:783,normal,normal,-,"-"
154,7,Activity B,2020-06-27 19:53:25:723,normal,normal,-,"-"
154,8,■,-,-,-,-,"-"
155,0,▶,-,-,-,-,"-"
155,1,Activity A,2020-06-27 15:26:15:553,normal,normal,-,"-"
155,2,Activity C,2020-06-27 15:56:35:029,normal,normal,-,"-"
155,3,Activity F,2020-06-27 16:50:22:088,normal,normal,-,"-"
155,4,Activity D,2020-06-27 17:43:34:369,normal,normal,-,"-"
155,5,Activity I,2020-06-27 18:20:33:850,normal,normal,-,"-"
155,6,Activity L,2020-06-27 19:13:55:467,normal,normal,-,"-"
155,7,Activity J,2020-06-27 20:03:45:630,normal,normal,-,"-"
155,8,Activity B,2020-06-27 20:49:52:690,normal,normal,-,"-"
155,9,■,-,-,-,-,"-"
156,0,▶,-,-,-,-,"-"
156,1,Activity A,2020-06-27 15:26:25:553,normal,normal,-,"-"
156,2,Activity C,2020-06-27 16:01:54:415,normal,normal,-,"-"
156,3,Activity E,2020-06-27 16:47:16:401,normal,normal,-,"-"
156,4,Activity D,2020-06-27 17:37:26:059,normal,normal,-,"-"
156,5,Activity I,2020-06-27 17:54:33:308,normal,normal,-,"-"
156,6,Activity M,2020-06-27 18:44:50:820,normal,normal,-,"-"
156,7,Activity J,2020-06-27 19:22:20:042,normal,normal,-,"-"
156,8,Activity B,2020-06-27 19:56:14:906,normal,normal,-,"-"
156,9,■,-,-,-,-,"-"
157,0,▶,-,-,-,-,"-"
157,1,Activity A,2020-06-27 15:26:35:553,normal,normal,-,"-"
157,2,Activity Y,2020-06-27 16:06:37:563,normal,normal,-,"-"
157,3,Activity B,2020-06-27 17:02:16:535,normal,normal,-,"-"
157,4,■,-,-,-,-,"-"
158,0,▶,-,-,-,-,"-"
158,1,Activity A,2020-06-27 15:26:45:553,normal,normal,-,"-"
158,2,Activity Y,2020-06-27 16:21:47:527,normal,normal,-,"-"
158,3,Activity B,2020-06-27 17:07:56:017,normal,normal,-,"-"
158,4,■,-,-,-,-,"-"
159,0,▶,-,-,-,-,"-"
159,1,Activity A,2020-06-27 15:26:55:553,normal,normal,-,"-"
159,2,Activity Z,2020-06-27 16:20:29:897,normal,normal,-,"-"
159,3,Activity AA,2020-06-27 17:20:12:714,normal,normal,-,"-"
159,4,Activity AE,2020-06-27 18:19:53:023,normal,normal,-,"-"
159,5,Activity AB,2020-06-27 18:35:30:037,normal,normal,-,"-"
159,6,Activity B,2020-06-27 19:22:39:319,normal,normal,-,"-"
159,7,■,-,-,-,-,"-"
160,0,▶,-,-,-,-,"-"
160,1,Activity A,2020-06-27 15:27:05:553,normal,normal,-,"-"
160,2,Activity Z,2020-06-27 15:51:37:757,normal,normal,-,"-"
160,3,Activity AA,2020-06-27 16:43:28:328,normal,normal,-,"-"
160,4,Activity AE,2020-06-27 17:22:28:768,normal,normal,-,"-"
160,5,Activity AB,2020-06-27 18:17:39:790,normal,normal,-,"-"
160,6,Activity B,2020-06-27 19:16:23:082,normal,normal,-,"-"
160,7,■,-,-,-,-,"-"
161,0,▶,-,-,-,-,"-"
161,1,Activity A,2020-06-27 15:27:15:553,normal,normal,-,"-"
161,2,Activity C,2020-06-27 16:14:52:728,normal,normal,-,"-"
161,3,Activity E,2020-06-27 17:02:06:962,normal,normal,-,"-"
161,4,Activity D,2020-06-27 17:53:39:936,normal,normal,-,"-"
161,5,Activity I,2020-06-27 18:44:17:404,normal,normal,-,"-"
161,6,Activity L,2020-06-27 19:38:50:724,normal,normal,-,"-"
161,7,Activity J,2020-06-27 20:19:19:363,normal,normal,-,"-"
161,8,Activity B,2020-06-27 20:51:25:381,normal,normal,-,"-"
161,9,■,-,-,-,-,"-"
162,0,▶,-,-,-,-,"-"
162,1,Activity A,2020-06-27 15:27:25:553,normal,normal,-,"-"
162,2,Activity C,2020-06-27 16:04:47:377,normal,normal,-,"-"
162,3,Activity F,2020-06-27 17:00:06:481,normal,normal,-,"-"
162,4,Activity D,2020-06-27 17:49:44:234,normal,normal,-,"-"
162,5,Activity I,2020-06-27 18:19:44:222,normal,normal,-,"-"
162,6,Activity L,2020-06-27 19:14:59:010,normal,normal,-,"-"
162,7,Activity J,2020-06-27 19:55:12:115,normal,normal,-,"-"
162,8,Activity B,2020-06-27 20:43:40:206,normal,normal,-,"-"
162,9,■,-,-,-,-,"-"
163,0,▶,-,-,-,-,"-"
163,1,Activity A,2020-06-27 15:27:35:553,normal,normal,-,"-"
163,2,Activity O,2020-06-27 16:23:14:346,normal,normal,-,"-"
163,3,Activity Q,2020-06-27 17:14:26:793,normal,normal,-,"-"
163,4,Activity R,2020-06-27 17:59:19:732,normal,normal,-,"-"
163,5,Activity P,2020-06-27 18:33:14:074,normal,normal,-,"-"
163,6,Activity B,2020-06-27 19:24:03:045,normal,normal,-,"-"
163,7,■,-,-,-,-,"-"
164,0,▶,-,-,-,-,"-"
164,1,Activity A,2020-06-27 15:27:45:553,normal,normal,-,"-"
164,2,Activity O,2020-06-27 16:21:06:075,normal,normal,-,"-"
164,3,Activity U,2020-06-27 17:10:12:717,normal,normal,-,"-"
164,4,Activity X,2020-06-27 17:43:57:752,normal,normal,-,"-"
164,5,Activity V,2020-06-27 18:26:48:022,normal,normal,-,"-"
164,6,Activity P,2020-06-27 19:16:05:454,normal,normal,-,"-"
164,7,Activity B,2020-06-27 20:07:38:361,normal,normal,-,"-"
164,8,■,-,-,-,-,"-"
165,0,▶,-,-,-,-,"-"
165,1,Activity A,2020-06-27 15:27:55:553,normal,normal,-,"-"
165,2,Activity C,2020-06-27 15:56:47:369,normal,normal,-,"-"
165,3,Activity F,2020-06-27 16:52:37:860,normal,normal,-,"-"
165,4,Activity D,2020-06-27 17:35:19:953,normal,normal,-,"-"
165,5,Activity I,2020-06-27 18:03:13:040,normal,normal,-,"-"
165,6,Activity L,2020-06-27 18:54:34:013,normal,normal,-,"-"
165,7,Activity J,2020-06-27 19:25:01:571,normal,normal,-,"-"
165,8,Activity B,2020-06-27 19:51:34:347,normal,normal,-,"-"
165,9,■,-,-,-,-,"-"
166,0,▶,-,-,-,-,"-"
166,1,Activity A,2020-06-27 15:28:05:553,normal,normal,-,"-"
166,2,Activity C,2020-06-27 16:18:29:940,normal,normal,-,"-"
166,3,Activity F,2020-06-27 17:04:50:637,normal,normal,-,"-"
166,4,Activity D,2020-06-27 17:35:32:105,normal,normal,-,"-"
166,5,Activity I,2020-06-27 18:09:03:080,normal,normal,-,"-"
166,6,Activity L,2020-06-27 19:01:13:786,normal,normal,-,"-"
166,7,Activity J,2020-06-27 19:36:11:562,normal,normal,-,"-"
166,8,Activity B,2020-06-27 19:54:13:267,normal,normal,-,"-"
166,9,■,-,-,-,-,"-"
167,0,▶,-,-,-,-,"-"
167,1,Activity A,2020-06-27 15:28:15:553,normal,normal,-,"-"
167,2,Activity Y,2020-06-27 15:47:44:296,normal,normal,-,"-"
167,3,Activity B,2020-06-27 16:45:09:555,normal,normal,-,"-"
167,4,■,-,-,-,-,"-"
168,0,▶,-,-,-,-,"-"
168,1,Activity A,2020-06-27 15:28:25:553,normal,normal,-,"-"
168,2,Activity C,2020-06-27 15:53:44:187,normal,normal,-,"-"
168,3,Activity F,2020-06-27 16:41:38:239,normal,normal,-,"-"
168,4,Activity D,2020-06-27 17:12:15:493,normal,normal,-,"-"
168,5,Activity I,2020-06-27 17:58:15:820,normal,normal,-,"-"
168,6,Activity L,2020-06-27 18:54:20:406,normal,normal,-,"-"
168,7,Activity J,2020-06-27 19:30:12:423,normal,normal,-,"-"
168,8,Activity B,2020-06-27 20:22:03:530,normal,normal,-,"-"
168,9,■,-,-,-,-,"-"
169,0,▶,-,-,-,-,"-"
169,1,Activity A,2020-06-27 15:28:35:553,normal,normal,-,"-"
169,2,Activity C,2020-06-27 15:51:14:678,normal,normal,-,"-"
169,3,Activity F,2020-06-27 16:36:55:168,normal,normal,-,"-"
169,4,Activity D,2020-06-27 17:09:16:480,normal,normal,-,"-"
169,5,Activity I,2020-06-27 17:56:38:837,normal,normal,-,"-"
169,6,Activity L,2020-06-27 18:49:30:524,normal,normal,-,"-"
169,7,Activity J,2020-06-27 19:40:22:081,normal,normal,-,"-"
169,8,Activity B,2020-06-27 20:11:18:372,normal,normal,-,"-"
169,9,■,-,-,-,-,"-"
170,0,▶,-,-,-,-,"-"
170,1,Activity A,2020-06-27 15:28:45:553,normal,normal,-,"-"
170,2,Activity C,2020-06-27 15:51:51:783,normal,normal,-,"-"
170,3,Activity F,2020-06-27 16:50:21:005,normal,normal,-,"-"
170,4,Activity D,2020-06-27 17:29:29:528,normal,normal,-,"-"
170,5,Activity I,2020-06-27 18:27:12:564,normal,normal,-,"-"
170,6,Activity L,2020-06-27 19:18:42:303,normal,normal,-,"-"
170,7,Activity J,2020-06-27 20:07:42:159,normal,normal,-,"-"
170,8,Activity B,2020-06-27 20:47:07:592,normal,normal,-,"-"
170,9,■,-,-,-,-,"-"
171,0,▶,-,-,-,-,"-"
171,1,Activity A,2020-06-27 15:28:55:553,normal,normal,-,"-"
171,2,Activity Z,2020-06-27 16:24:13:195,normal,normal,-,"-"
171,3,Activity AA,2020-06-27 17:18:52:820,normal,normal,-,"-"
171,4,Activity AE,2020-06-27 17:54:32:529,normal,normal,-,"-"
171,5,Activity AB,2020-06-27 18:29:05:964,normal,normal,-,"-"
171,6,Activity B,2020-06-27 19:15:55:897,normal,normal,-,"-"
171,7,■,-,-,-,-,"-"
172,0,▶,-,-,-,-,"-"
172,1,Activity A,2020-06-27 15:29:05:553,normal,normal,-,"-"
172,2,Activity C,2020-06-27 15:56:37:178,normal,normal,-,"-"
172,3,Activity F,2020-06-27 16:44:06:809,normal,normal,-,"-"
172,4,Activity D,2020-06-27 17:41:35:646,normal,normal,-,"-"
172,5,Activity I,2020-06-27 17:58:18:330,normal,normal,-,"-"
172,6,Activity M,2020-06-27 18:44:17:512,normal,normal,-,"-"
172,7,Activity J,2020-06-27 19:38:00:328,normal,normal,-,"-"
172,8,Activity B,2020-06-27 20:04:40:975,normal,normal,-,"-"
172,9,■,-,-,-,-,"-"
173,0,▶,-,-,-,-,"-"
173,1,Activity A,2020-06-27 15:29:15:553,normal,normal,-,"-"
173,2,Activity C,2020-06-27 15:52:07:323,normal,normal,-,"-"
173,3,Activity E,2020-06-27 16:40:03:633,normal,normal,-,"-"
173,4,Activity D,2020-06-27 17:37:00:827,normal,normal,-,"-"
173,5,Activity I,2020-06-27 18:09:14:540,normal,normal,-,"-"
173,6,Activity L,2020-06-27 19:02:04:554,normal,normal,-,"-"
173,7,Activity J,2020-06-27 19:49:06:316,normal,normal,-,"-"
173,8,Activity B,2020-06-27 20:47:22:429,normal,normal,-,"-"
173,9,■,-,-,-,-,"-"
174,0,▶,-,-,-,-,"-"
174,1,Activity A,2020-06-27 15:29:25:553,normal,normal,-,"-"
174,2,Activity Y,2020-06-27 15:49:43:677,normal,normal,-,"-"
174,3,Activity B,2020-06-27 16:37:23:208,normal,normal,-,"-"
174,4,■,-,-,-,-,"-"
175,0,▶,-,-,-,-,"-"
175,1,Activity A,2020-06-27 15:29:35:553,normal,normal,-,"-"
175,2,Activity Y,2020-06-27 15:45:37:336,normal,normal,-,"-"
175,3,Activity B,2020-06-27 16:36:16:503,normal,normal,-,"-"
175,4,■,-,-,-,-,"-"
176,0,▶,-,-,-,-,"-"
176,1,Activity A,2020-06-27 15:29:45:553,normal,normal,-,"-"
176,2,Activity Y,2020-06-27 16:01:42:985,normal,normal,-,"-"
176,3,Activity B,2020-06-27 16:49:04:173,normal,normal,-,"-"
176,4,■,-,-,-,-,"-"
177,0,▶,-,-,-,-,"-"
177,1,Activity A,2020-06-27 15:29:55:553,normal,normal,-,"-"
177,2,Activity Z,2020-06-27 15:46:05:897,normal,normal,-,"-"
177,3,Activity AA,2020-06-27 16:36:33:686,normal,normal,-,"-"
177,4,Activity AE,2020-06-27 17:27:15:958,normal,normal,-,"-"
177,5,Activity AB,2020-06-27 17:42:36:147,normal,normal,-,"-"
177,6,Activity B,2020-06-27 18:36:03:132,normal,normal,-,"-"
177,7,■,-,-,-,-,"-"
178,0,▶,-,-,-,-,"-"
178,1,Activity A,2020-06-27 15:30:05:553,normal,normal,-,"-"
178,2,Activity C,2020-06-27 16:13:14:861,normal,normal,-,"-"
178,3,Activity F,2020-06-27 17:02:17:463,normal,normal,-,"-"
178,4,Activity D,2020-06-27 17:40:53:072,normal,normal,-,"-"
178,5,Activity I,2020-06-27 18:19:03:705,normal,normal,-,"-"
178,6,Activity K,2020-06-27 19:10:42:734,normal,normal,-,"-"
178,7,Activity J,2020-06-27 20:10:42:523,normal,normal,-,"-"
178,8,Activity B,2020-06-27 21:06:35:771,normal,normal,-,"-"
178,9,■,-,-,-,-,"-"
179,0,▶,-,-,-,-,"-"
179,1,Activity A,2020-06-27 15:30:15:553,normal,normal,-,"-"
179,2,Activity C,2020-06-27 15:58:58:439,normal,normal,-,"-"
179,3,Activity F,2020-06-27 16:53:35:969,normal,normal,-,"-"
179,4,Activity D,2020-06-27 17:36:00:341,normal,normal,-,"-"
179,5,Activity I,2020-06-27 18:19:09:931,normal,normal,-,"-"
179,6,Activity L,2020-06-27 19:04:15:171,normal,normal,-,"-"
179,7,Activity J,2020-06-27 19:35:02:981,normal,normal,-,"-"
179,8,Activity B,2020-06-27 19:59:29:313,normal,normal,-,"-"
179,9,■,-,-,-,-,"-"
180,0,▶,-,-,-,-,"-"
180,1,Activity A,2020-06-27 15:30:25:553,normal,normal,-,"-"
180,2,Activity C,2020-06-27 15:45:58:746,normal,normal,-,"-"
180,3,Activity E,2020-06-27 16:31:41:296,normal,normal,-,"-"
180,4,Activity D,2020-06-27 17:12:40:404,normal,normal,-,"-"
180,5,Activity I,2020-06-27 17:56:07:252,normal,normal,-,"-"
180,6,Activity L,2020-06-27 18:41:41:905,normal,normal,-,"-"
180,7,Activity J,2020-06-27 19:19:53:666,normal,normal,-,"-"
180,8,Activity B,2020-06-27 19:50:56:571,normal,normal,-,"-"
180,9,■,-,-,-,-,"-"
181,0,▶,-,-,-,-,"-"
181,1,Activity A,2020-06-27 16:00:35:553,normal,normal,-,"-"
181,2,Activity Y,2020-06-27 16:19:02:172,normal,normal,-,"-"
181,3,Activity B,2020-06-27 17:12:50:736,normal,normal,-,"-"
181,4,■,-,-,-,-,"-"
182,0,▶,-,-,-,-,"-"
182,1,Activity A,2020-06-27 16:00:45:553,normal,normal,-,"-"
182,2,Activity C,2020-06-27 16:40:43:608,normal,normal,-,"-"
182,3,Activity F,2020-06-27 17:35:16:277,normal,normal,-,"-"
182,4,Activity D,2020-06-27 18:14:52:628,normal,normal,-,"-"
182,5,Activity I,2020-06-27 19:00:52:198,normal,normal,-,"-"
182,6,Activity M,2020-06-27 19:45:53:885,normal,normal,-,"-"
182,7,Activity J,2020-06-27 20:44:04:423,normal,normal,-,"-"
182,8,Activity B,2020-06-27 21:15:02:213,normal,normal,-,"-"
182,9,■,-,-,-,-,"-"
183,0,▶,-,-,-,-,"-"
183,1,Activity A,2020-06-27 16:00:55:553,normal,normal,-,"-"
183,2,Activity C,2020-06-27 16:30:00:202,normal,normal,-,"-"
183,3,Activity F,2020-06-27 17:19:10:384,normal,normal,-,"-"
183,4,Activity D,2020-06-27 18:04:53:534,normal,normal,-,"-"
183,5,Activity I,2020-06-27 18:49:14:330,normal,normal,-,"-"
183,6,Activity L,2020-06-27 19:36:11:114,normal,normal,-,"-"
183,7,Activity J,2020-06-27 20:29:43:309,normal,normal,-,"-"
183,8,Activity B,2020-06-27 21:23:20:444,normal,normal,-,"-"
183,9,■,-,-,-,-,"-"
184,0,▶,-,-,-,-,"-"
184,1,Activity A,2020-06-27 16:01:05:553,normal,normal,-,"-"
184,2,Activity O,2020-06-27 16:56:33:832,normal,normal,-,"-"
184,3,Activity S,2020-06-27 17:49:27:293,normal,normal,-,"-"
184,4,Activity T,2020-06-27 18:24:43:573,normal,normal,-,"-"
184,5,Activity P,2020-06-27 19:18:29:013,normal,normal,-,"-"
184,6,Activity B,2020-06-27 20:16:38:850,normal,normal,-,"-"
184,7,■,-,-,-,-,"-"
185,0,▶,-,-,-,-,"-"
185,1,Activity A,2020-06-27 16:01:15:553,normal,normal,-,"-"
185,2,Activity Y,2020-06-27 16:26:50:964,normal,normal,-,"-"
185,3,Activity B,2020-06-27 17:25:34:852,normal,normal,-,"-"
185,4,■,-,-,-,-,"-"
186,0,▶,-,-,-,-,"-"
186,1,Activity A,2020-06-27 16:01:25:553,normal,normal,-,"-"
186,2,Activity O,2020-06-27 16:44:17:585,normal,normal,-,"-"
186,3,Activity Q,2020-06-27 17:34:36:627,normal,normal,-,"-"
186,4,Activity R,2020-06-27 18:20:42:217,normal,normal,-,"-"
186,5,Activity P,2020-06-27 18:56:30:966,normal,normal,-,"-"
186,6,Activity B,2020-06-27 19:47:14:977,normal,normal,-,"-"
186,7,■,-,-,-,-,"-"
187,0,▶,-,-,-,-,"-"
187,1,Activity A,2020-06-27 16:01:35:553,normal,normal,-,"-"
187,2,Activity Y,2020-06-27 16:44:09:775,normal,normal,-,"-"
187,3,Activity B,2020-06-27 17:37:15:526,normal,normal,-,"-"
187,4,■,-,-,-,-,"-"
188,0,▶,-,-,-,-,"-"
188,1,Activity A,2020-06-27 16:01:45:553,normal,normal,-,"-"
188,2,Activity C,2020-06-27 16:35:25:181,normal,normal,-,"-"
188,3,Activity F,2020-06-27 17:32:23:087,normal,normal,-,"-"
188,4,Activity D,2020-06-27 18:30:38:420,normal,normal,-,"-"
188,5,Activity I,2020-06-27 19:20:42:550,normal,normal,-,"-"
188,6,Activity K,2020-06-27 20:08:39:756,normal,normal,-,"-"
188,7,Activity J,2020-06-27 20:43:25:592,normal,normal,-,"-"
188,8,Activity B,2020-06-27 21:02:08:047,normal,normal,-,"-"
188,9,■,-,-,-,-,"-"
189,0,▶,-,-,-,-,"-"
189,1,Activity A,2020-06-27 16:01:55:553,normal,normal,-,"-"
189,2,Activity Y,2020-06-27 16:36:26:453,normal,normal,-,"-"
189,3,Activity B,2020-06-27 17:24:20:707,normal,normal,-,"-"
189,4,■,-,-,-,-,"-"
190,0,▶,-,-,-,-,"-"
190,1,Activity A,2020-06-27 16:02:05:553,normal,normal,-,"-"
190,2,Activity O,2020-06-27 16:57:02:273,normal,normal,-,"-"
190,3,Activity S,2020-06-27 17:44:50:478,normal,normal,-,"-"
190,4,Activity T,2020-06-27 18:42:16:456,normal,normal,-,"-"
190,5,Activity P,2020-06-27 19:29:38:143,normal,normal,-,"-"
190,6,Activity B,2020-06-27 20:14:44:410,normal,normal,-,"-"
190,7,■,-,-,-,-,"-"
191,0,▶,-,-,-,-,"-"
191,1,Activity A,2020-06-27 16:02:15:553,normal,normal,-,"-"
191,2,Activity C,2020-06-27 16:18:03:845,normal,normal,-,"-"
191,3,Activity F,2020-06-27 17:16:43:890,normal,normal,-,"-"
191,4,Activity D,2020-06-27 17:56:45:413,normal,normal,-,"-"
191,5,Activity I,2020-06-27 18:14:20:784,normal,normal,-,"-"
191,6,Activity L,2020-06-27 19:10:29:233,normal,normal,-,"-"
191,7,Activity J,2020-06-27 19:52:34:441,normal,normal,-,"-"
191,8,Activity B,2020-06-27 20:44:51:792,normal,normal,-,"-"
191,9,■,-,-,-,-,"-"
192,0,▶,-,-,-,-,"-"
192,1,Activity A,2020-06-27 16:02:25:553,normal,normal,-,"-"
192,2,Activity Y,2020-06-27 16:30:56:973,normal,normal,-,"-"
192,3,Activity B,2020-06-27 17:24:16:091,normal,normal,-,"-"
192,4,■,-,-,-,-,"-"
193,0,▶,-,-,-,-,"-"
193,1,Activity A,2020-06-27 16:02:35:553,normal,normal,-,"-"
193,2,Activity C,2020-06-27 16:29:59:392,normal,normal,-,"-"
193,3,Activity E,2020-06-27 17:26:30:141,normal,normal,-,"-"
193,4,Activity D,2020-06-27 18:02:04:673,normal,normal,-,"-"
193,5,Activity I,2020-06-27 18:44:14:456,normal,normal,-,"-"
193,6,Activity M,2020-06-27 19:38:57:913,normal,normal,-,"-"
193,7,Activity J,2020-06-27 20:28:11:870,normal,normal,-,"-"
193,8,Activity B,2020-06-27 20:45:22:411,normal,normal,-,"-"
193,9,■,-,-,-,-,"-"
194,0,▶,-,-,-,-,"-"
194,1,Activity Y,2020-06-27 16:02:45:553,anomalous,normal,Early,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
194,2,Activity A,2020-06-27 16:53:38:023,anomalous,normal,Early,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
194,3,Activity B,2020-06-27 17:41:10:714,anomalous,normal,Early,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
194,4,■,-,-,-,-,"-"
195,0,▶,-,-,-,-,"-"
195,1,Activity A,2020-06-27 16:02:55:553,normal,normal,-,"-"
195,2,Activity Y,2020-06-27 16:53:19:773,normal,normal,-,"-"
195,3,Activity B,2020-06-27 17:51:21:028,normal,normal,-,"-"
195,4,■,-,-,-,-,"-"
196,0,▶,-,-,-,-,"-"
196,1,Activity A,2020-06-27 16:03:05:553,normal,normal,-,"-"
196,2,Activity O,2020-06-27 16:53:04:209,normal,normal,-,"-"
196,3,Activity S,2020-06-27 17:41:16:941,normal,normal,-,"-"
196,4,Activity T,2020-06-27 18:40:02:119,normal,normal,-,"-"
196,5,Activity P,2020-06-27 19:19:23:770,normal,normal,-,"-"
196,6,Activity B,2020-06-27 20:12:36:730,normal,normal,-,"-"
196,7,■,-,-,-,-,"-"
197,0,▶,-,-,-,-,"-"
197,1,Activity A,2020-06-27 16:03:15:553,normal,normal,-,"-"
197,2,Activity Z,2020-06-27 16:41:55:750,normal,normal,-,"-"
197,3,Activity AA,2020-06-27 17:36:23:801,normal,normal,-,"-"
197,4,Activity AD,2020-06-27 18:25:24:887,normal,normal,-,"-"
197,5,Activity AB,2020-06-27 18:56:41:573,normal,normal,-,"-"
197,6,Activity B,2020-06-27 19:55:05:086,normal,normal,-,"-"
197,7,■,-,-,-,-,"-"
198,0,▶,-,-,-,-,"-"
198,1,Activity A,2020-06-27 16:03:25:553,normal,normal,-,"-"
198,2,Activity Y,2020-06-27 16:57:03:940,normal,normal,-,"-"
198,3,Activity B,2020-06-27 17:44:06:376,normal,normal,-,"-"
198,4,■,-,-,-,-,"-"
199,0,▶,-,-,-,-,"-"
199,1,Activity A,2020-06-27 16:03:35:553,normal,normal,-,"-"
199,2,Activity Y,2020-06-27 16:59:03:010,normal,normal,-,"-"
199,3,Activity B,2020-06-27 17:53:52:148,normal,normal,-,"-"
199,4,■,-,-,-,-,"-"
200,0,▶,-,-,-,-,"-"
200,1,Activity A,2020-06-27 16:03:45:553,normal,normal,-,"-"
200,2,Activity Y,2020-06-27 16:43:12:056,normal,normal,-,"-"
200,3,Activity B,2020-06-27 17:33:36:510,normal,normal,-,"-"
200,4,■,-,-,-,-,"-"
201,0,▶,-,-,-,-,"-"
201,1,Activity A,2020-06-27 16:03:55:553,anomalous,normal,Early,"{'shift_from': 7, 'shift_to': 1, 'size': 2}"
201,2,Activity N,2020-06-27 16:58:05:463,anomalous,normal,Early,"{'shift_from': 7, 'shift_to': 1, 'size': 2}"
201,3,Activity J,2020-06-27 17:56:54:517,anomalous,normal,Early,"{'shift_from': 7, 'shift_to': 1, 'size': 2}"
201,4,Activity C,2020-06-27 18:42:47:603,anomalous,normal,Early,"{'shift_from': 7, 'shift_to': 1, 'size': 2}"
201,5,Activity F,2020-06-27 19:38:46:170,anomalous,normal,Early,"{'shift_from': 7, 'shift_to': 1, 'size': 2}"
201,6,Activity D,2020-06-27 20:37:50:953,anomalous,normal,Early,"{'shift_from': 7, 'shift_to': 1, 'size': 2}"
201,7,Activity I,2020-06-27 21:07:52:987,anomalous,normal,Early,"{'shift_from': 7, 'shift_to': 1, 'size': 2}"
201,8,Activity B,2020-06-27 21:26:46:076,anomalous,normal,Early,"{'shift_from': 7, 'shift_to': 1, 'size': 2}"
201,9,■,-,-,-,-,"-"
202,0,▶,-,-,-,-,"-"
202,1,Activity A,2020-06-27 16:04:05:553,normal,normal,-,"-"
202,2,Activity Z,2020-06-27 16:38:27:462,normal,normal,-,"-"
202,3,Activity AA,2020-06-27 17:36:58:071,normal,normal,-,"-"
202,4,Activity AE,2020-06-27 18:10:21:075,normal,normal,-,"-"
202,5,Activity AB,2020-06-27 18:27:54:730,normal,normal,-,"-"
202,6,Activity B,2020-06-27 19:27:43:724,normal,normal,-,"-"
202,7,■,-,-,-,-,"-"
203,0,▶,-,-,-,-,"-"
203,1,Activity A,2020-06-27 16:04:15:553,anomalous,normal,SkipSequence,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
203,2,Activity B,2020-06-27 16:40:49:577,anomalous,normal,SkipSequence,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
203,3,■,-,-,-,-,"-"
204,0,▶,-,-,-,-,"-"
204,1,Activity A,2020-06-27 16:04:25:553,normal,normal,-,"-"
204,2,Activity Z,2020-06-27 17:00:42:900,normal,normal,-,"-"
204,3,Activity AA,2020-06-27 17:57:19:550,normal,normal,-,"-"
204,4,Activity AE,2020-06-27 18:37:54:837,normal,normal,-,"-"
204,5,Activity AB,2020-06-27 19:36:23:784,normal,normal,-,"-"
204,6,Activity B,2020-06-27 20:29:12:235,normal,normal,-,"-"
204,7,■,-,-,-,-,"-"
205,0,▶,-,-,-,-,"-"
205,1,Activity A,2020-06-27 16:04:35:553,normal,normal,-,"-"
205,2,Activity C,2020-06-27 16:35:38:987,normal,normal,-,"-"
205,3,Activity F,2020-06-27 17:33:44:113,normal,normal,-,"-"
205,4,Activity D,2020-06-27 18:17:15:986,normal,normal,-,"-"
