case_id,event_position,activity_name,timestamp,label,anomaly_type,anomaly_description
104,5,Activity H,,normal,-,-
104,6,Activity F,,normal,-,-
104,7,Activity I,,normal,-,-
104,8,Activity O,,normal,-,-
104,9,Activity P,,normal,-,-
104,10,Activity J,,normal,-,-
104,11,Activity B,,normal,-,-
104,12,■,,normal,-,-
105,0,▶,,normal,-,-
105,1,Activity A,,normal,-,-
105,2,Activity AB,,normal,-,-
105,3,Activity AE,,normal,-,-
105,4,Activity AC,,normal,-,-
105,5,Activity AG,,normal,-,-
105,6,Activity AK,,normal,-,-
105,7,Activity AH,,normal,-,-
105,8,Activity AL,,normal,-,-
105,9,Activity AN,,normal,-,-
105,10,Activity AM,,normal,-,-
105,11,Activity AP,,normal,-,-
105,12,Activity B,,normal,-,-
105,13,■,,normal,-,-
106,0,▶,,normal,-,-
106,1,Activity A,,normal,-,-
106,2,Activity AB,,normal,-,-
106,3,Activity AE,,normal,-,-
106,4,Activity AC,,normal,-,-
106,5,Activity AG,,normal,-,-
106,6,Activity AJ,,normal,-,-
106,7,Activity AH,,normal,-,-
106,8,Activity AL,,normal,-,-
106,9,Activity AO,,normal,-,-
106,10,Activity AM,,normal,-,-
106,11,Activity AP,,normal,-,-
106,12,Activity B,,normal,-,-
106,13,■,,normal,-,-
107,0,▶,,normal,-,-
107,1,Activity A,,normal,-,-
107,2,Activity Q,,normal,-,-
107,3,Activity R,,normal,-,-
107,4,Activity S,,normal,-,-
107,5,Activity T,,normal,-,-
107,6,Activity U,,normal,-,-
107,7,Activity V,,normal,-,-
107,8,Activity X,,normal,-,-
107,9,Activity W,,normal,-,-
107,10,Activity B,,normal,-,-
107,11,■,,normal,-,-
108,0,▶,,normal,-,-
108,1,Activity A,,normal,-,-
108,2,Activity AB,,normal,-,-
108,3,Activity AE,,normal,-,-
108,4,Activity AC,,normal,-,-
108,5,Activity AG,,normal,-,-
108,6,Activity AJ,,normal,-,-
108,7,Activity AH,,normal,-,-
108,8,Activity AL,,normal,-,-
108,9,Activity AO,,normal,-,-
108,10,Activity AM,,normal,-,-
108,11,Activity AP,,normal,-,-
108,12,Activity B,,normal,-,-
108,13,■,,normal,-,-
109,0,▶,,normal,-,-
109,1,Activity A,,normal,-,-
109,2,Activity C,,normal,-,-
109,3,Activity D,,normal,-,-
109,4,Activity E,,normal,-,-
109,5,Activity H,,normal,-,-
109,6,Activity F,,normal,-,-
109,7,Activity I,,normal,-,-
109,8,Activity O,,normal,-,-
109,9,Activity P,,normal,-,-
109,10,Activity J,,normal,-,-
109,11,Activity B,,normal,-,-
109,12,■,,normal,-,-
110,0,▶,,normal,-,-
110,1,Activity A,,normal,-,-
110,2,Activity C,,normal,-,-
110,3,Activity D,,normal,-,-
110,4,Activity E,,normal,-,-
110,5,Activity H,,normal,-,-
110,6,Activity F,,normal,-,-
110,7,Activity I,,normal,-,-
110,8,Activity M,,normal,-,-
110,9,Activity N,,normal,-,-
110,10,Activity J,,normal,-,-
110,11,Activity B,,normal,-,-
110,12,■,,normal,-,-
111,0,▶,,normal,-,-
111,1,Activity A,,normal,-,-
111,2,Activity C,,normal,-,-
111,3,Activity D,,normal,-,-
111,4,Activity E,,normal,-,-
111,5,Activity G,,normal,-,-
111,6,Activity F,,normal,-,-
111,7,Activity I,,normal,-,-
111,8,Activity M,,normal,-,-
111,9,Activity N,,normal,-,-
111,10,Activity J,,normal,-,-
111,11,Activity B,,normal,-,-
111,12,■,,normal,-,-
112,0,▶,,normal,-,-
112,1,Activity A,,normal,-,-
112,2,Activity AB,,normal,-,-
112,3,Activity AD,,normal,-,-
112,4,Activity AC,,normal,-,-
112,5,Activity AG,,normal,-,-
112,6,Activity AJ,,normal,-,-
112,7,Activity AH,,normal,-,-
112,8,Activity AL,,normal,-,-
112,9,Activity AN,,normal,-,-
112,10,Activity AM,,normal,-,-
112,11,Activity AP,,normal,-,-
112,12,Activity B,,normal,-,-
112,13,■,,normal,-,-
113,0,▶,,normal,-,-
113,1,Activity A,,normal,-,-
113,2,Activity AB,,normal,-,-
113,3,Activity AE,,normal,-,-
113,4,Activity AC,,normal,-,-
113,5,Activity AG,,normal,-,-
113,6,Activity AK,,normal,-,-
113,7,Activity AH,,normal,-,-
113,8,Activity AL,,normal,-,-
113,9,Activity AN,,normal,-,-
113,10,Activity AM,,normal,-,-
113,11,Activity AP,,normal,-,-
113,12,Activity B,,normal,-,-
113,13,■,,normal,-,-
114,0,▶,,normal,-,-
114,1,Activity A,,normal,-,-
114,2,Activity C,,normal,-,-
114,3,Activity D,,normal,-,-
114,4,Activity E,,normal,-,-
114,5,Activity H,,normal,-,-
114,6,Activity F,,normal,-,-
114,7,Activity I,,normal,-,-
114,8,Activity K,,normal,-,-
114,9,Activity L,,normal,-,-
114,10,Activity J,,normal,-,-
114,11,Activity B,,normal,-,-
114,12,■,,normal,-,-
115,0,▶,,normal,-,-
115,1,Activity A,,normal,-,-
115,2,Activity C,,normal,-,-
115,3,Activity D,,normal,-,-
115,4,Activity E,,normal,-,-
115,5,Activity H,,normal,-,-
115,6,Activity F,,normal,-,-
115,7,Activity I,,normal,-,-
115,8,Activity O,,normal,-,-
115,9,Activity P,,normal,-,-
115,10,Activity J,,normal,-,-
115,11,Activity B,,normal,-,-
115,12,■,,normal,-,-
116,0,▶,,normal,-,-
116,1,Activity A,,normal,-,-
116,2,Activity AB,,normal,-,-
116,3,Activity AD,,normal,-,-
116,4,Activity AC,,normal,-,-
116,5,Activity AG,,normal,-,-
116,6,Activity AJ,,normal,-,-
116,7,Activity AH,,normal,-,-
116,8,Activity AL,,normal,-,-
116,9,Activity AN,,normal,-,-
116,10,Activity AM,,normal,-,-
116,11,Activity AP,,normal,-,-
116,12,Activity B,,normal,-,-
116,13,■,,normal,-,-
117,0,▶,,normal,-,-
117,1,Activity A,,normal,-,-
117,2,Activity C,,normal,-,-
117,3,Activity D,,normal,-,-
117,4,Activity E,,normal,-,-
117,5,Activity G,,normal,-,-
117,6,Activity F,,normal,-,-
117,7,Activity I,,normal,-,-
117,8,Activity O,,normal,-,-
117,9,Activity P,,normal,-,-
117,10,Activity J,,normal,-,-
117,11,Activity B,,normal,-,-
117,12,■,,normal,-,-
118,0,▶,,normal,-,-
118,1,Activity A,,normal,-,-
118,2,Activity AB,,normal,-,-
118,3,Activity AE,,normal,-,-
118,4,Activity AC,,normal,-,-
118,5,Activity AG,,normal,-,-
118,6,Activity AJ,,normal,-,-
118,7,Activity AH,,normal,-,-
118,8,Activity AL,,normal,-,-
118,9,Activity AO,,normal,-,-
118,10,Activity AM,,normal,-,-
118,11,Activity AP,,normal,-,-
118,12,Activity B,,normal,-,-
118,13,■,,normal,-,-
119,0,▶,,normal,-,-
119,1,Activity A,,normal,-,-
119,2,Activity C,,normal,-,-
119,3,Activity D,,normal,-,-
119,4,Activity E,,normal,-,-
119,5,Activity H,,normal,-,-
119,6,Activity F,,normal,-,-
119,7,Activity I,,normal,-,-
119,8,Activity O,,normal,-,-
119,9,Activity P,,normal,-,-
119,10,Activity J,,normal,-,-
119,11,Activity B,,normal,-,-
119,12,■,,normal,-,-
120,0,▶,,normal,-,-
120,1,Activity A,,normal,-,-
120,2,Activity AB,,normal,-,-
120,3,Activity AE,,normal,-,-
120,4,Activity AC,,normal,-,-
120,5,Activity AG,,normal,-,-
120,6,Activity AJ,,normal,-,-
120,7,Activity AH,,normal,-,-
120,8,Activity AL,,normal,-,-
120,9,Activity AO,,normal,-,-
120,10,Activity AM,,normal,-,-
120,11,Activity AP,,normal,-,-
120,12,Activity B,,normal,-,-
120,13,■,,normal,-,-
121,0,▶,,normal,-,-
121,1,Activity A,,normal,-,-
121,2,Activity C,,normal,-,-
121,3,Activity D,,normal,-,-
121,4,Activity E,,normal,-,-
121,5,Activity H,,normal,-,-
121,6,Activity F,,normal,-,-
121,7,Activity I,,normal,-,-
121,8,Activity M,,normal,-,-
121,9,Activity N,,normal,-,-
121,10,Activity J,,normal,-,-
121,11,Activity B,,normal,-,-
121,12,■,,normal,-,-
122,0,▶,,normal,-,-
122,1,Activity A,,normal,-,-
122,2,Activity C,,normal,-,-
122,3,Activity D,,normal,-,-
122,4,Activity E,,normal,-,-
122,5,Activity G,,normal,-,-
122,6,Activity F,,normal,-,-
122,7,Activity I,,normal,-,-
122,8,Activity M,,normal,-,-
122,9,Activity N,,normal,-,-
122,10,Activity J,,normal,-,-
122,11,Activity B,,normal,-,-
122,12,■,,normal,-,-
123,0,▶,,normal,-,-
123,1,Activity A,,normal,-,-
123,2,Activity AB,,normal,-,-
123,3,Activity AE,,normal,-,-
123,4,Activity AC,,normal,-,-
123,5,Activity AG,,normal,-,-
123,6,Activity AK,,normal,-,-
123,7,Activity AH,,normal,-,-
123,8,Activity AL,,normal,-,-
123,9,Activity AO,,normal,-,-
123,10,Activity AM,,normal,-,-
123,11,Activity AP,,normal,-,-
123,12,Activity B,,normal,-,-
123,13,■,,normal,-,-
124,0,▶,,normal,-,-
124,1,Activity A,,normal,-,-
124,2,Activity Q,,normal,-,-
124,3,Activity R,,normal,-,-
124,4,Activity S,,normal,-,-
124,5,Activity T,,normal,-,-
124,6,Activity U,,normal,-,-
124,7,Activity V,,normal,-,-
124,8,Activity X,,normal,-,-
124,9,Activity W,,normal,-,-
124,10,Activity B,,normal,-,-
124,11,■,,normal,-,-
125,0,▶,,normal,-,-
125,1,Activity A,,normal,-,-
125,2,Activity C,,normal,-,-
125,3,Activity D,,normal,-,-
125,4,Activity E,,normal,-,-
125,5,Activity H,,normal,-,-
125,6,Activity F,,normal,-,-
125,7,Activity I,,normal,-,-
125,8,Activity M,,normal,-,-
125,9,Activity N,,normal,-,-
125,10,Activity J,,normal,-,-
125,11,Activity B,,normal,-,-
125,12,■,,normal,-,-
126,0,▶,,normal,-,-
126,1,Activity A,,normal,-,-
126,2,Activity AB,,normal,-,-
126,3,Activity AF,,normal,-,-
126,4,Activity AC,,normal,-,-
126,5,Activity AG,,normal,-,-
126,6,Activity AK,,normal,-,-
126,7,Activity AH,,normal,-,-
126,8,Activity AL,,normal,-,-
126,9,Activity AN,,normal,-,-
126,10,Activity AM,,normal,-,-
126,11,Activity AP,,normal,-,-
126,12,Activity B,,normal,-,-
126,13,■,,normal,-,-
127,0,▶,,normal,-,-
127,1,Activity A,,normal,-,-
127,2,Activity C,,normal,-,-
127,3,Activity D,,normal,-,-
127,4,Activity E,,normal,-,-
127,5,Activity H,,normal,-,-
127,6,Activity F,,normal,-,-
127,7,Activity I,,normal,-,-
127,8,Activity O,,normal,-,-
127,9,Activity P,,normal,-,-
127,10,Activity J,,normal,-,-
127,11,Activity B,,normal,-,-
127,12,■,,normal,-,-
128,0,▶,,normal,-,-
128,1,Activity A,,normal,-,-
128,2,Activity C,,normal,-,-
128,3,Activity D,,normal,-,-
128,4,Activity E,,normal,-,-
128,5,Activity G,,normal,-,-
128,6,Activity F,,normal,-,-
128,7,Activity I,,normal,-,-
128,8,Activity O,,normal,-,-
128,9,Activity P,,normal,-,-
128,10,Activity J,,normal,-,-
128,11,Activity B,,normal,-,-
128,12,■,,normal,-,-
129,0,▶,,normal,-,-
129,1,Activity A,,normal,-,-
129,2,Activity AB,,normal,-,-
129,3,Activity AD,,normal,-,-
129,4,Activity AC,,normal,-,-
129,5,Activity AG,,normal,-,-
129,6,Activity AK,,normal,-,-
129,7,Activity AH,,normal,-,-
129,8,Activity AL,,normal,-,-
129,9,Activity AN,,normal,-,-
129,10,Activity AM,,normal,-,-
129,11,Activity AP,,normal,-,-
129,12,Activity B,,normal,-,-
129,13,■,,normal,-,-
130,0,▶,,normal,-,-
130,1,Activity A,,normal,-,-
130,2,Activity C,,normal,-,-
130,3,Activity D,,normal,-,-
130,4,Activity E,,normal,-,-
130,5,Activity G,,normal,-,-
130,6,Activity F,,normal,-,-
130,7,Activity I,,normal,-,-
130,8,Activity M,,normal,-,-
130,9,Activity N,,normal,-,-
130,10,Activity J,,normal,-,-
130,11,Activity B,,normal,-,-
130,12,■,,normal,-,-
131,0,▶,,normal,-,-
131,1,Activity A,,normal,-,-
131,2,Activity C,,normal,-,-
131,3,Activity D,,normal,-,-
131,4,Activity E,,normal,-,-
131,5,Activity H,,normal,-,-
131,6,Activity F,,normal,-,-
131,7,Activity I,,normal,-,-
131,8,Activity O,,normal,-,-
131,9,Activity P,,normal,-,-
131,10,Activity J,,normal,-,-
131,11,Activity B,,normal,-,-
131,12,■,,normal,-,-
132,0,▶,,normal,-,-
132,1,Activity A,,normal,-,-
132,2,Activity C,,normal,-,-
132,3,Activity D,,normal,-,-
132,4,Activity E,,normal,-,-
132,5,Activity H,,normal,-,-
132,6,Activity F,,normal,-,-
132,7,Activity I,,normal,-,-
132,8,Activity M,,normal,-,-
132,9,Activity N,,normal,-,-
132,10,Activity J,,normal,-,-
132,11,Activity B,,normal,-,-
132,12,■,,normal,-,-
133,0,▶,,normal,-,-
133,1,Activity A,,normal,-,-
133,2,Activity AB,,normal,-,-
133,3,Activity AF,,normal,-,-
133,4,Activity AC,,normal,-,-
133,5,Activity AG,,normal,-,-
133,6,Activity AI,,normal,-,-
133,7,Activity AH,,normal,-,-
133,8,Activity AL,,normal,-,-
133,9,Activity AO,,normal,-,-
133,10,Activity AM,,normal,-,-
133,11,Activity AP,,normal,-,-
133,12,Activity B,,normal,-,-
133,13,■,,normal,-,-
134,0,▶,,normal,-,-
134,1,Activity A,,normal,-,-
134,2,Activity C,,normal,-,-
134,3,Activity D,,normal,-,-
134,4,Activity E,,normal,-,-
134,5,Activity G,,normal,-,-
134,6,Activity F,,normal,-,-
134,7,Activity I,,normal,-,-
134,8,Activity O,,normal,-,-
134,9,Activity P,,normal,-,-
134,10,Activity J,,normal,-,-
134,11,Activity B,,normal,-,-
134,12,■,,normal,-,-
135,0,▶,,normal,-,-
135,1,Activity A,,normal,-,-
135,2,Activity AB,,normal,-,-
135,3,Activity AE,,normal,-,-
135,4,Activity AC,,normal,-,-
135,5,Activity AG,,normal,-,-
135,6,Activity AJ,,normal,-,-
135,7,Activity AH,,normal,-,-
135,8,Activity AL,,normal,-,-
135,9,Activity AN,,normal,-,-
135,10,Activity AM,,normal,-,-
135,11,Activity AP,,normal,-,-
135,12,Activity B,,normal,-,-
135,13,■,,normal,-,-
136,0,▶,,normal,-,-
136,1,Activity A,,normal,-,-
136,2,Activity AB,,normal,-,-
136,3,Activity AF,,normal,-,-
136,4,Activity AC,,normal,-,-
136,5,Activity AG,,normal,-,-
136,6,Activity AI,,normal,-,-
136,7,Activity AH,,normal,-,-
136,8,Activity AL,,normal,-,-
136,9,Activity AO,,normal,-,-
136,10,Activity AM,,normal,-,-
136,11,Activity AP,,normal,-,-
136,12,Activity B,,normal,-,-
136,13,■,,normal,-,-
137,0,▶,,normal,-,-
137,1,Activity A,,normal,-,-
137,2,Activity C,,normal,-,-
137,3,Activity D,,normal,-,-
137,4,Activity E,,normal,-,-
137,5,Activity H,,normal,-,-
137,6,Activity F,,normal,-,-
137,7,Activity I,,normal,-,-
137,8,Activity M,,normal,-,-
137,9,Activity N,,normal,-,-
137,10,Activity J,,normal,-,-
137,11,Activity B,,normal,-,-
137,12,■,,normal,-,-
138,0,▶,,normal,-,-
138,1,Activity A,,normal,-,-
138,2,Activity AB,,normal,-,-
138,3,Activity AD,,normal,-,-
138,4,Activity AC,,normal,-,-
138,5,Activity AG,,normal,-,-
138,6,Activity AK,,normal,-,-
138,7,Activity AH,,normal,-,-
138,8,Activity AL,,normal,-,-
138,9,Activity AO,,normal,-,-
138,10,Activity AM,,normal,-,-
138,11,Activity AP,,normal,-,-
138,12,Activity B,,normal,-,-
138,13,■,,normal,-,-
139,0,▶,,normal,-,-
139,1,Activity A,,normal,-,-
139,2,Activity C,,normal,-,-
139,3,Activity D,,normal,-,-
139,4,Activity E,,normal,-,-
139,5,Activity G,,normal,-,-
139,6,Activity F,,normal,-,-
139,7,Activity I,,normal,-,-
139,8,Activity O,,normal,-,-
139,9,Activity P,,normal,-,-
139,10,Activity J,,normal,-,-
139,11,Activity B,,normal,-,-
139,12,■,,normal,-,-
140,0,▶,,normal,-,-
140,1,Activity A,,normal,-,-
140,2,Activity AB,,normal,-,-
140,3,Activity AD,,normal,-,-
140,4,Activity AC,,normal,-,-
140,5,Activity AG,,normal,-,-
140,6,Activity AJ,,normal,-,-
140,7,Activity AH,,normal,-,-
140,8,Activity AL,,normal,-,-
140,9,Activity AN,,normal,-,-
140,10,Activity AM,,normal,-,-
140,11,Activity AP,,normal,-,-
140,12,Activity B,,normal,-,-
140,13,■,,normal,-,-
141,0,▶,,normal,-,-
141,1,Activity A,,normal,-,-
141,2,Activity AB,,normal,-,-
141,3,Activity AE,,normal,-,-
141,4,Activity AC,,normal,-,-
141,5,Activity AG,,normal,-,-
141,6,Activity AI,,normal,-,-
141,7,Activity AH,,normal,-,-
141,8,Activity AL,,normal,-,-
141,9,Activity AO,,normal,-,-
141,10,Activity AM,,normal,-,-
141,11,Activity AP,,normal,-,-
141,12,Activity B,,normal,-,-
141,13,■,,normal,-,-
142,0,▶,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,1,Activity A,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,2,Activity AG,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,3,Activity AB,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,4,Activity AD,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,5,Activity AC,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,6,Activity AI,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,7,Activity AH,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,8,Activity AL,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,9,Activity AO,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,10,Activity AM,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,11,Activity AP,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,12,Activity B,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
142,13,■,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
143,0,▶,,normal,-,-
143,1,Activity A,,normal,-,-
143,2,Activity AB,,normal,-,-
143,3,Activity AE,,normal,-,-
143,4,Activity AC,,normal,-,-
143,5,Activity AG,,normal,-,-
143,6,Activity AK,,normal,-,-
143,7,Activity AH,,normal,-,-
143,8,Activity AL,,normal,-,-
143,9,Activity AO,,normal,-,-
143,10,Activity AM,,normal,-,-
143,11,Activity AP,,normal,-,-
143,12,Activity B,,normal,-,-
143,13,■,,normal,-,-
144,0,▶,,normal,-,-
144,1,Activity A,,normal,-,-
144,2,Activity AB,,normal,-,-
144,3,Activity AD,,normal,-,-
144,4,Activity AC,,normal,-,-
144,5,Activity AG,,normal,-,-
144,6,Activity AK,,normal,-,-
144,7,Activity AH,,normal,-,-
144,8,Activity AL,,normal,-,-
144,9,Activity AO,,normal,-,-
144,10,Activity AM,,normal,-,-
144,11,Activity AP,,normal,-,-
144,12,Activity B,,normal,-,-
144,13,■,,normal,-,-
145,0,▶,,normal,-,-
145,1,Activity A,,normal,-,-
145,2,Activity C,,normal,-,-
145,3,Activity D,,normal,-,-
145,4,Activity E,,normal,-,-
145,5,Activity H,,normal,-,-
145,6,Activity F,,normal,-,-
145,7,Activity I,,normal,-,-
145,8,Activity O,,normal,-,-
145,9,Activity P,,normal,-,-
145,10,Activity J,,normal,-,-
145,11,Activity B,,normal,-,-
145,12,■,,normal,-,-
146,0,▶,,normal,-,-
146,1,Activity A,,normal,-,-
146,2,Activity C,,normal,-,-
146,3,Activity D,,normal,-,-
146,4,Activity E,,normal,-,-
146,5,Activity H,,normal,-,-
146,6,Activity F,,normal,-,-
146,7,Activity I,,normal,-,-
146,8,Activity O,,normal,-,-
146,9,Activity P,,normal,-,-
146,10,Activity J,,normal,-,-
146,11,Activity B,,normal,-,-
146,12,■,,normal,-,-
147,0,▶,,normal,-,-
147,1,Activity A,,normal,-,-
147,2,Activity C,,normal,-,-
147,3,Activity D,,normal,-,-
147,4,Activity E,,normal,-,-
147,5,Activity H,,normal,-,-
147,6,Activity F,,normal,-,-
147,7,Activity I,,normal,-,-
147,8,Activity M,,normal,-,-
147,9,Activity N,,normal,-,-
147,10,Activity J,,normal,-,-
147,11,Activity B,,normal,-,-
147,12,■,,normal,-,-
148,0,▶,,normal,-,-
148,1,Activity A,,normal,-,-
148,2,Activity Q,,normal,-,-
148,3,Activity R,,normal,-,-
148,4,Activity S,,normal,-,-
148,5,Activity T,,normal,-,-
148,6,Activity U,,normal,-,-
148,7,Activity V,,normal,-,-
148,8,Activity Z,,normal,-,-
148,9,Activity W,,normal,-,-
148,10,Activity B,,normal,-,-
148,11,■,,normal,-,-
149,0,▶,,anomalous,SkipSequence,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
149,1,Activity A,,anomalous,SkipSequence,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
149,2,Activity C,,anomalous,SkipSequence,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
149,3,Activity D,,anomalous,SkipSequence,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
149,4,Activity E,,anomalous,SkipSequence,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
149,5,Activity F,,anomalous,SkipSequence,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
149,6,Activity I,,anomalous,SkipSequence,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
149,7,Activity M,,anomalous,SkipSequence,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
149,8,Activity N,,anomalous,SkipSequence,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
149,9,Activity J,,anomalous,SkipSequence,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
149,10,Activity B,,anomalous,SkipSequence,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
149,11,■,,anomalous,SkipSequence,"{'size': 1, 'start': 4, 'skipped': [{'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
150,0,▶,,normal,-,-
150,1,Activity A,,normal,-,-
150,2,Activity C,,normal,-,-
150,3,Activity D,,normal,-,-
150,4,Activity E,,normal,-,-
150,5,Activity G,,normal,-,-
150,6,Activity F,,normal,-,-
150,7,Activity I,,normal,-,-
150,8,Activity M,,normal,-,-
150,9,Activity N,,normal,-,-
150,10,Activity J,,normal,-,-
150,11,Activity B,,normal,-,-
150,12,■,,normal,-,-
151,0,▶,,normal,-,-
151,1,Activity A,,normal,-,-
151,2,Activity AB,,normal,-,-
151,3,Activity AF,,normal,-,-
151,4,Activity AC,,normal,-,-
151,5,Activity AG,,normal,-,-
151,6,Activity AJ,,normal,-,-
151,7,Activity AH,,normal,-,-
151,8,Activity AL,,normal,-,-
151,9,Activity AO,,normal,-,-
151,10,Activity AM,,normal,-,-
151,11,Activity AP,,normal,-,-
151,12,Activity B,,normal,-,-
151,13,■,,normal,-,-
152,0,▶,,normal,-,-
152,1,Activity A,,normal,-,-
152,2,Activity AB,,normal,-,-
152,3,Activity AF,,normal,-,-
152,4,Activity AC,,normal,-,-
152,5,Activity AG,,normal,-,-
152,6,Activity AK,,normal,-,-
152,7,Activity AH,,normal,-,-
152,8,Activity AL,,normal,-,-
152,9,Activity AN,,normal,-,-
152,10,Activity AM,,normal,-,-
152,11,Activity AP,,normal,-,-
152,12,Activity B,,normal,-,-
152,13,■,,normal,-,-
153,0,▶,,normal,-,-
153,1,Activity A,,normal,-,-
153,2,Activity AB,,normal,-,-
153,3,Activity AD,,normal,-,-
153,4,Activity AC,,normal,-,-
153,5,Activity AG,,normal,-,-
153,6,Activity AI,,normal,-,-
153,7,Activity AH,,normal,-,-
153,8,Activity AL,,normal,-,-
153,9,Activity AO,,normal,-,-
153,10,Activity AM,,normal,-,-
153,11,Activity AP,,normal,-,-
153,12,Activity B,,normal,-,-
153,13,■,,normal,-,-
154,0,▶,,normal,-,-
154,1,Activity A,,normal,-,-
154,2,Activity AB,,normal,-,-
154,3,Activity AF,,normal,-,-
154,4,Activity AC,,normal,-,-
154,5,Activity AG,,normal,-,-
154,6,Activity AK,,normal,-,-
154,7,Activity AH,,normal,-,-
154,8,Activity AL,,normal,-,-
154,9,Activity AO,,normal,-,-
154,10,Activity AM,,normal,-,-
154,11,Activity AP,,normal,-,-
154,12,Activity B,,normal,-,-
154,13,■,,normal,-,-
155,0,▶,,normal,-,-
155,1,Activity A,,normal,-,-
155,2,Activity C,,normal,-,-
155,3,Activity D,,normal,-,-
155,4,Activity E,,normal,-,-
155,5,Activity H,,normal,-,-
155,6,Activity F,,normal,-,-
155,7,Activity I,,normal,-,-
155,8,Activity M,,normal,-,-
155,9,Activity N,,normal,-,-
155,10,Activity J,,normal,-,-
155,11,Activity B,,normal,-,-
155,12,■,,normal,-,-
156,0,▶,,normal,-,-
156,1,Activity A,,normal,-,-
156,2,Activity AB,,normal,-,-
156,3,Activity AF,,normal,-,-
156,4,Activity AC,,normal,-,-
156,5,Activity AG,,normal,-,-
156,6,Activity AJ,,normal,-,-
156,7,Activity AH,,normal,-,-
156,8,Activity AL,,normal,-,-
156,9,Activity AN,,normal,-,-
156,10,Activity AM,,normal,-,-
156,11,Activity AP,,normal,-,-
156,12,Activity B,,normal,-,-
156,13,■,,normal,-,-
157,0,▶,,normal,-,-
157,1,Activity A,,normal,-,-
157,2,Activity C,,normal,-,-
157,3,Activity D,,normal,-,-
157,4,Activity E,,normal,-,-
157,5,Activity H,,normal,-,-
157,6,Activity F,,normal,-,-
157,7,Activity I,,normal,-,-
157,8,Activity M,,normal,-,-
157,9,Activity N,,normal,-,-
157,10,Activity J,,normal,-,-
157,11,Activity B,,normal,-,-
157,12,■,,normal,-,-
158,0,▶,,normal,-,-
158,1,Activity A,,normal,-,-
158,2,Activity C,,normal,-,-
158,3,Activity D,,normal,-,-
158,4,Activity E,,normal,-,-
158,5,Activity H,,normal,-,-
158,6,Activity F,,normal,-,-
158,7,Activity I,,normal,-,-
158,8,Activity O,,normal,-,-
158,9,Activity P,,normal,-,-
158,10,Activity J,,normal,-,-
158,11,Activity B,,normal,-,-
158,12,■,,normal,-,-
159,0,▶,,normal,-,-
159,1,Activity A,,normal,-,-
159,2,Activity C,,normal,-,-
159,3,Activity D,,normal,-,-
159,4,Activity E,,normal,-,-
159,5,Activity H,,normal,-,-
159,6,Activity F,,normal,-,-
159,7,Activity I,,normal,-,-
159,8,Activity O,,normal,-,-
159,9,Activity P,,normal,-,-
159,10,Activity J,,normal,-,-
159,11,Activity B,,normal,-,-
159,12,■,,normal,-,-
160,0,▶,,normal,-,-
160,1,Activity A,,normal,-,-
