case_id,event_position,activity_name,timestamp,label,anomaly_type,anomaly_description
268,3,Activity Q,,normal,-,-
268,4,Activity R,,normal,-,-
268,5,Activity P,,normal,-,-
268,6,Activity B,,normal,-,-
268,7,■,,normal,-,-
269,0,▶,,normal,-,-
269,1,Activity A,,normal,-,-
269,2,Activity Y,,normal,-,-
269,3,Activity B,,normal,-,-
269,4,■,,normal,-,-
270,0,▶,,normal,-,-
270,1,Activity A,,normal,-,-
270,2,Activity O,,normal,-,-
270,3,Activity Q,,normal,-,-
270,4,Activity R,,normal,-,-
270,5,Activity P,,normal,-,-
270,6,Activity B,,normal,-,-
270,7,■,,normal,-,-
271,0,▶,,normal,-,-
271,1,Activity A,,normal,-,-
271,2,Activity Z,,normal,-,-
271,3,Activity AA,,normal,-,-
271,4,Activity AE,,normal,-,-
271,5,Activity AB,,normal,-,-
271,6,Activity B,,normal,-,-
271,7,■,,normal,-,-
272,0,▶,,normal,-,-
272,1,Activity A,,normal,-,-
272,2,Activity Y,,normal,-,-
272,3,Activity B,,normal,-,-
272,4,■,,normal,-,-
273,0,▶,,normal,-,-
273,1,Activity A,,normal,-,-
273,2,Activity C,,normal,-,-
273,3,Activity E,,normal,-,-
273,4,Activity D,,normal,-,-
273,5,Activity I,,normal,-,-
273,6,Activity L,,normal,-,-
273,7,Activity J,,normal,-,-
273,8,Activity B,,normal,-,-
273,9,■,,normal,-,-
274,0,▶,,normal,-,-
274,1,Activity A,,normal,-,-
274,2,Activity Z,,normal,-,-
274,3,Activity AA,,normal,-,-
274,4,Activity AE,,normal,-,-
274,5,Activity AB,,normal,-,-
274,6,Activity B,,normal,-,-
274,7,■,,normal,-,-
275,0,▶,,normal,-,-
275,1,Activity A,,normal,-,-
275,2,Activity Y,,normal,-,-
275,3,Activity B,,normal,-,-
275,4,■,,normal,-,-
276,0,▶,,normal,-,-
276,1,Activity A,,normal,-,-
276,2,Activity Y,,normal,-,-
276,3,Activity B,,normal,-,-
276,4,■,,normal,-,-
277,0,▶,,normal,-,-
277,1,Activity A,,normal,-,-
277,2,Activity C,,normal,-,-
277,3,Activity F,,normal,-,-
277,4,Activity D,,normal,-,-
277,5,Activity I,,normal,-,-
277,6,Activity L,,normal,-,-
277,7,Activity J,,normal,-,-
277,8,Activity B,,normal,-,-
277,9,■,,normal,-,-
278,0,▶,,normal,-,-
278,1,Activity A,,normal,-,-
278,2,Activity Y,,normal,-,-
278,3,Activity B,,normal,-,-
278,4,■,,normal,-,-
279,0,▶,,normal,-,-
279,1,Activity A,,normal,-,-
279,2,Activity Y,,normal,-,-
279,3,Activity B,,normal,-,-
279,4,■,,normal,-,-
280,0,▶,,anomalous,Insert,"{'indices': [3, 5]}"
280,1,Activity A,,anomalous,Insert,"{'indices': [3, 5]}"
280,2,Activity Z,,anomalous,Insert,"{'indices': [3, 5]}"
280,3,Activity AA,,anomalous,Insert,"{'indices': [3, 5]}"
280,4,Random activity 28,,anomalous,Insert,"{'indices': [3, 5]}"
280,5,Activity AE,,anomalous,Insert,"{'indices': [3, 5]}"
280,6,Random activity 10,,anomalous,Insert,"{'indices': [3, 5]}"
280,7,Activity AB,,anomalous,Insert,"{'indices': [3, 5]}"
280,8,Activity B,,anomalous,Insert,"{'indices': [3, 5]}"
280,9,■,,anomalous,Insert,"{'indices': [3, 5]}"
281,0,▶,,normal,-,-
281,1,Activity A,,normal,-,-
281,2,Activity C,,normal,-,-
281,3,Activity F,,normal,-,-
281,4,Activity D,,normal,-,-
281,5,Activity I,,normal,-,-
281,6,Activity K,,normal,-,-
281,7,Activity J,,normal,-,-
281,8,Activity B,,normal,-,-
281,9,■,,normal,-,-
282,0,▶,,anomalous,Early,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
282,1,Activity Y,,anomalous,Early,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
282,2,Activity A,,anomalous,Early,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
282,3,Activity B,,anomalous,Early,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
282,4,■,,anomalous,Early,"{'shift_from': 2, 'shift_to': 0, 'size': 1}"
283,0,▶,,normal,-,-
283,1,Activity A,,normal,-,-
283,2,Activity Z,,normal,-,-
283,3,Activity AA,,normal,-,-
283,4,Activity AD,,normal,-,-
283,5,Activity AB,,normal,-,-
283,6,Activity B,,normal,-,-
283,7,■,,normal,-,-
284,0,▶,,normal,-,-
284,1,Activity A,,normal,-,-
284,2,Activity Z,,normal,-,-
284,3,Activity AA,,normal,-,-
284,4,Activity AC,,normal,-,-
284,5,Activity AB,,normal,-,-
284,6,Activity B,,normal,-,-
284,7,■,,normal,-,-
285,0,▶,,normal,-,-
285,1,Activity A,,normal,-,-
285,2,Activity C,,normal,-,-
285,3,Activity F,,normal,-,-
285,4,Activity D,,normal,-,-
285,5,Activity I,,normal,-,-
285,6,Activity L,,normal,-,-
285,7,Activity J,,normal,-,-
285,8,Activity B,,normal,-,-
285,9,■,,normal,-,-
286,0,▶,,normal,-,-
286,1,Activity A,,normal,-,-
286,2,Activity C,,normal,-,-
286,3,Activity F,,normal,-,-
286,4,Activity D,,normal,-,-
286,5,Activity I,,normal,-,-
286,6,Activity N,,normal,-,-
286,7,Activity J,,normal,-,-
286,8,Activity B,,normal,-,-
286,9,■,,normal,-,-
287,0,▶,,normal,-,-
287,1,Activity A,,normal,-,-
287,2,Activity Y,,normal,-,-
287,3,Activity B,,normal,-,-
287,4,■,,normal,-,-
288,0,▶,,normal,-,-
288,1,Activity A,,normal,-,-
288,2,Activity C,,normal,-,-
288,3,Activity F,,normal,-,-
288,4,Activity D,,normal,-,-
288,5,Activity I,,normal,-,-
288,6,Activity N,,normal,-,-
288,7,Activity J,,normal,-,-
288,8,Activity B,,normal,-,-
288,9,■,,normal,-,-
289,0,▶,,normal,-,-
289,1,Activity A,,normal,-,-
289,2,Activity C,,normal,-,-
289,3,Activity E,,normal,-,-
289,4,Activity D,,normal,-,-
289,5,Activity I,,normal,-,-
289,6,Activity M,,normal,-,-
289,7,Activity J,,normal,-,-
289,8,Activity B,,normal,-,-
289,9,■,,normal,-,-
290,0,▶,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
290,1,Activity A,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
290,2,Activity C,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
290,3,Activity F,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
290,4,Activity D,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
290,5,Activity I,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
290,6,Activity L,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
290,7,Activity J,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
290,8,Activity B,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
290,9,Activity I,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
290,10,Activity L,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
290,11,Activity J,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
290,12,■,,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity L', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity J', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
291,0,▶,,normal,-,-
291,1,Activity A,,normal,-,-
291,2,Activity Y,,normal,-,-
291,3,Activity B,,normal,-,-
291,4,■,,normal,-,-
292,0,▶,,normal,-,-
292,1,Activity A,,normal,-,-
292,2,Activity C,,normal,-,-
292,3,Activity F,,normal,-,-
292,4,Activity D,,normal,-,-
292,5,Activity I,,normal,-,-
292,6,Activity L,,normal,-,-
292,7,Activity J,,normal,-,-
292,8,Activity B,,normal,-,-
292,9,■,,normal,-,-
293,0,▶,,normal,-,-
293,1,Activity A,,normal,-,-
293,2,Activity Y,,normal,-,-
293,3,Activity B,,normal,-,-
293,4,■,,normal,-,-
294,0,▶,,normal,-,-
294,1,Activity A,,normal,-,-
294,2,Activity Y,,normal,-,-
294,3,Activity B,,normal,-,-
294,4,■,,normal,-,-
295,0,▶,,normal,-,-
295,1,Activity A,,normal,-,-
295,2,Activity O,,normal,-,-
295,3,Activity S,,normal,-,-
295,4,Activity T,,normal,-,-
295,5,Activity P,,normal,-,-
295,6,Activity B,,normal,-,-
295,7,■,,normal,-,-
296,0,▶,,normal,-,-
296,1,Activity A,,normal,-,-
296,2,Activity O,,normal,-,-
296,3,Activity Q,,normal,-,-
296,4,Activity R,,normal,-,-
296,5,Activity P,,normal,-,-
296,6,Activity B,,normal,-,-
296,7,■,,normal,-,-
297,0,▶,,normal,-,-
297,1,Activity A,,normal,-,-
297,2,Activity C,,normal,-,-
297,3,Activity F,,normal,-,-
297,4,Activity D,,normal,-,-
297,5,Activity I,,normal,-,-
297,6,Activity L,,normal,-,-
297,7,Activity J,,normal,-,-
297,8,Activity B,,normal,-,-
297,9,■,,normal,-,-
298,0,▶,,normal,-,-
298,1,Activity A,,normal,-,-
298,2,Activity Y,,normal,-,-
298,3,Activity B,,normal,-,-
298,4,■,,normal,-,-
299,0,▶,,normal,-,-
299,1,Activity A,,normal,-,-
299,2,Activity Y,,normal,-,-
299,3,Activity B,,normal,-,-
299,4,■,,normal,-,-
300,0,▶,,normal,-,-
300,1,Activity A,,normal,-,-
300,2,Activity C,,normal,-,-
300,3,Activity F,,normal,-,-
300,4,Activity D,,normal,-,-
300,5,Activity I,,normal,-,-
300,6,Activity K,,normal,-,-
300,7,Activity J,,normal,-,-
300,8,Activity B,,normal,-,-
300,9,■,,normal,-,-
301,0,▶,,normal,-,-
301,1,Activity A,,normal,-,-
301,2,Activity Y,,normal,-,-
301,3,Activity B,,normal,-,-
301,4,■,,normal,-,-
302,0,▶,,normal,-,-
302,1,Activity A,,normal,-,-
302,2,Activity C,,normal,-,-
302,3,Activity F,,normal,-,-
302,4,Activity D,,normal,-,-
302,5,Activity I,,normal,-,-
302,6,Activity N,,normal,-,-
302,7,Activity J,,normal,-,-
302,8,Activity B,,normal,-,-
302,9,■,,normal,-,-
303,0,▶,,normal,-,-
303,1,Activity A,,normal,-,-
303,2,Activity Y,,normal,-,-
303,3,Activity B,,normal,-,-
303,4,■,,normal,-,-
304,0,▶,,normal,-,-
304,1,Activity A,,normal,-,-
304,2,Activity O,,normal,-,-
304,3,Activity U,,normal,-,-
304,4,Activity W,,normal,-,-
304,5,Activity V,,normal,-,-
304,6,Activity P,,normal,-,-
304,7,Activity B,,normal,-,-
304,8,■,,normal,-,-
305,0,▶,,normal,-,-
305,1,Activity A,,normal,-,-
305,2,Activity C,,normal,-,-
305,3,Activity F,,normal,-,-
305,4,Activity D,,normal,-,-
305,5,Activity I,,normal,-,-
305,6,Activity L,,normal,-,-
305,7,Activity J,,normal,-,-
305,8,Activity B,,normal,-,-
305,9,■,,normal,-,-
306,0,▶,,normal,-,-
306,1,Activity A,,normal,-,-
306,2,Activity C,,normal,-,-
306,3,Activity E,,normal,-,-
306,4,Activity D,,normal,-,-
306,5,Activity I,,normal,-,-
306,6,Activity M,,normal,-,-
306,7,Activity J,,normal,-,-
306,8,Activity B,,normal,-,-
306,9,■,,normal,-,-
307,0,▶,,normal,-,-
307,1,Activity A,,normal,-,-
307,2,Activity O,,normal,-,-
307,3,Activity U,,normal,-,-
307,4,Activity X,,normal,-,-
307,5,Activity V,,normal,-,-
307,6,Activity P,,normal,-,-
307,7,Activity B,,normal,-,-
307,8,■,,normal,-,-
308,0,▶,,normal,-,-
308,1,Activity A,,normal,-,-
308,2,Activity Z,,normal,-,-
308,3,Activity AA,,normal,-,-
308,4,Activity AC,,normal,-,-
308,5,Activity AB,,normal,-,-
308,6,Activity B,,normal,-,-
308,7,■,,normal,-,-
309,0,▶,,normal,-,-
309,1,Activity A,,normal,-,-
309,2,Activity C,,normal,-,-
309,3,Activity F,,normal,-,-
309,4,Activity D,,normal,-,-
309,5,Activity I,,normal,-,-
309,6,Activity M,,normal,-,-
309,7,Activity J,,normal,-,-
309,8,Activity B,,normal,-,-
309,9,■,,normal,-,-
310,0,▶,,normal,-,-
310,1,Activity A,,normal,-,-
310,2,Activity Y,,normal,-,-
310,3,Activity B,,normal,-,-
310,4,■,,normal,-,-
311,0,▶,,normal,-,-
311,1,Activity A,,normal,-,-
311,2,Activity C,,normal,-,-
311,3,Activity F,,normal,-,-
311,4,Activity D,,normal,-,-
311,5,Activity I,,normal,-,-
311,6,Activity M,,normal,-,-
311,7,Activity J,,normal,-,-
311,8,Activity B,,normal,-,-
311,9,■,,normal,-,-
312,0,▶,,normal,-,-
312,1,Activity A,,normal,-,-
312,2,Activity Y,,normal,-,-
312,3,Activity B,,normal,-,-
312,4,■,,normal,-,-
313,0,▶,,normal,-,-
313,1,Activity A,,normal,-,-
313,2,Activity O,,normal,-,-
313,3,Activity Q,,normal,-,-
313,4,Activity R,,normal,-,-
313,5,Activity P,,normal,-,-
313,6,Activity B,,normal,-,-
313,7,■,,normal,-,-
314,0,▶,,normal,-,-
314,1,Activity A,,normal,-,-
314,2,Activity Z,,normal,-,-
314,3,Activity AA,,normal,-,-
314,4,Activity AE,,normal,-,-
314,5,Activity AB,,normal,-,-
314,6,Activity B,,normal,-,-
314,7,■,,normal,-,-
315,0,▶,,normal,-,-
315,1,Activity A,,normal,-,-
315,2,Activity C,,normal,-,-
315,3,Activity F,,normal,-,-
315,4,Activity D,,normal,-,-
315,5,Activity I,,normal,-,-
315,6,Activity L,,normal,-,-
315,7,Activity J,,normal,-,-
315,8,Activity B,,normal,-,-
315,9,■,,normal,-,-
316,0,▶,,normal,-,-
316,1,Activity A,,normal,-,-
316,2,Activity Y,,normal,-,-
316,3,Activity B,,normal,-,-
316,4,■,,normal,-,-
317,0,▶,,normal,-,-
317,1,Activity A,,normal,-,-
317,2,Activity Y,,normal,-,-
317,3,Activity B,,normal,-,-
317,4,■,,normal,-,-
318,0,▶,,normal,-,-
318,1,Activity A,,normal,-,-
318,2,Activity C,,normal,-,-
318,3,Activity E,,normal,-,-
318,4,Activity D,,normal,-,-
318,5,Activity I,,normal,-,-
318,6,Activity L,,normal,-,-
318,7,Activity J,,normal,-,-
318,8,Activity B,,normal,-,-
318,9,■,,normal,-,-
319,0,▶,,anomalous,SkipSequence,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
319,1,Activity B,,anomalous,SkipSequence,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
319,2,■,,anomalous,SkipSequence,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity Y', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
320,0,▶,,normal,-,-
320,1,Activity A,,normal,-,-
320,2,Activity C,,normal,-,-
320,3,Activity F,,normal,-,-
320,4,Activity D,,normal,-,-
320,5,Activity I,,normal,-,-
320,6,Activity L,,normal,-,-
320,7,Activity J,,normal,-,-
320,8,Activity B,,normal,-,-
320,9,■,,normal,-,-
321,0,▶,,normal,-,-
321,1,Activity A,,normal,-,-
321,2,Activity Z,,normal,-,-
321,3,Activity AA,,normal,-,-
321,4,Activity AC,,normal,-,-
321,5,Activity AB,,normal,-,-
321,6,Activity B,,normal,-,-
321,7,■,,normal,-,-
322,0,▶,,normal,-,-
322,1,Activity A,,normal,-,-
322,2,Activity O,,normal,-,-
322,3,Activity S,,normal,-,-
322,4,Activity T,,normal,-,-
322,5,Activity P,,normal,-,-
322,6,Activity B,,normal,-,-
322,7,■,,normal,-,-
323,0,▶,,normal,-,-
323,1,Activity A,,normal,-,-
323,2,Activity C,,normal,-,-
323,3,Activity F,,normal,-,-
323,4,Activity D,,normal,-,-
323,5,Activity I,,normal,-,-
323,6,Activity L,,normal,-,-
323,7,Activity J,,normal,-,-
323,8,Activity B,,normal,-,-
323,9,■,,normal,-,-
324,0,▶,,normal,-,-
324,1,Activity A,,normal,-,-
324,2,Activity C,,normal,-,-
324,3,Activity F,,normal,-,-
324,4,Activity D,,normal,-,-
324,5,Activity I,,normal,-,-
324,6,Activity N,,normal,-,-
324,7,Activity J,,normal,-,-
324,8,Activity B,,normal,-,-
324,9,■,,normal,-,-
325,0,▶,,normal,-,-
325,1,Activity A,,normal,-,-
325,2,Activity Y,,normal,-,-
325,3,Activity B,,normal,-,-
325,4,■,,normal,-,-
326,0,▶,,normal,-,-
326,1,Activity A,,normal,-,-
326,2,Activity Y,,normal,-,-
326,3,Activity B,,normal,-,-
326,4,■,,normal,-,-
327,0,▶,,normal,-,-
327,1,Activity A,,normal,-,-
327,2,Activity Y,,normal,-,-
327,3,Activity B,,normal,-,-
327,4,■,,normal,-,-
328,0,▶,,anomalous,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
328,1,Activity AA,,anomalous,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
328,2,Activity AC,,anomalous,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
328,3,Activity AB,,anomalous,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
328,4,Activity A,,anomalous,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
328,5,Activity Z,,anomalous,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
328,6,Activity B,,anomalous,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
328,7,■,,anomalous,Late,"{'shift_from': 0, 'shift_to': 3, 'size': 2}"
329,0,▶,,normal,-,-
329,1,Activity A,,normal,-,-
329,2,Activity Y,,normal,-,-
329,3,Activity B,,normal,-,-
329,4,■,,normal,-,-
330,0,▶,,normal,-,-
330,1,Activity A,,normal,-,-
330,2,Activity Z,,normal,-,-
330,3,Activity AA,,normal,-,-
330,4,Activity AE,,normal,-,-
330,5,Activity AB,,normal,-,-
330,6,Activity B,,normal,-,-
330,7,■,,normal,-,-
331,0,▶,,normal,-,-
331,1,Activity A,,normal,-,-
331,2,Activity Y,,normal,-,-
331,3,Activity B,,normal,-,-
331,4,■,,normal,-,-
332,0,▶,,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 2}"
332,1,Activity U,,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 2}"
332,2,Activity X,,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 2}"
332,3,Activity A,,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 2}"
332,4,Activity O,,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 2}"
332,5,Activity V,,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 2}"
332,6,Activity P,,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 2}"
332,7,Activity B,,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 2}"
332,8,■,,anomalous,Late,"{'shift_from': 0, 'shift_to': 2, 'size': 2}"
333,0,▶,,normal,-,-
333,1,Activity A,,normal,-,-
333,2,Activity O,,normal,-,-
333,3,Activity U,,normal,-,-
333,4,Activity X,,normal,-,-
333,5,Activity V,,normal,-,-
333,6,Activity P,,normal,-,-
333,7,Activity B,,normal,-,-
333,8,■,,normal,-,-
334,0,▶,,normal,-,-
334,1,Activity A,,normal,-,-
334,2,Activity Y,,normal,-,-
334,3,Activity B,,normal,-,-
334,4,■,,normal,-,-
335,0,▶,,normal,-,-
335,1,Activity A,,normal,-,-
335,2,Activity Y,,normal,-,-
335,3,Activity B,,normal,-,-
335,4,■,,normal,-,-
336,0,▶,,normal,-,-
336,1,Activity A,,normal,-,-
336,2,Activity O,,normal,-,-
336,3,Activity U,,normal,-,-
336,4,Activity X,,normal,-,-
336,5,Activity V,,normal,-,-
336,6,Activity P,,normal,-,-
336,7,Activity B,,normal,-,-
336,8,■,,normal,-,-
337,0,▶,,normal,-,-
337,1,Activity A,,normal,-,-
337,2,Activity O,,normal,-,-
337,3,Activity S,,normal,-,-
337,4,Activity T,,normal,-,-
337,5,Activity P,,normal,-,-
337,6,Activity B,,normal,-,-
337,7,■,,normal,-,-
338,0,▶,,normal,-,-
338,1,Activity A,,normal,-,-
338,2,Activity C,,normal,-,-
338,3,Activity F,,normal,-,-
338,4,Activity D,,normal,-,-
338,5,Activity I,,normal,-,-
338,6,Activity L,,normal,-,-
338,7,Activity J,,normal,-,-
338,8,Activity B,,normal,-,-
338,9,■,,normal,-,-
339,0,▶,,normal,-,-
339,1,Activity A,,normal,-,-
339,2,Activity C,,normal,-,-
339,3,Activity F,,normal,-,-
339,4,Activity D,,normal,-,-
339,5,Activity I,,normal,-,-
339,6,Activity L,,normal,-,-
339,7,Activity J,,normal,-,-
339,8,Activity B,,normal,-,-
339,9,■,,normal,-,-
340,0,▶,,normal,-,-
340,1,Activity A,,normal,-,-
340,2,Activity Z,,normal,-,-
340,3,Activity AA,,normal,-,-
340,4,Activity AD,,normal,-,-
340,5,Activity AB,,normal,-,-
340,6,Activity B,,normal,-,-
340,7,■,,normal,-,-
341,0,▶,,normal,-,-
341,1,Activity A,,normal,-,-
341,2,Activity Y,,normal,-,-
341,3,Activity B,,normal,-,-
341,4,■,,normal,-,-
342,0,▶,,normal,-,-
342,1,Activity A,,normal,-,-
342,2,Activity C,,normal,-,-
342,3,Activity F,,normal,-,-
342,4,Activity D,,normal,-,-
342,5,Activity I,,normal,-,-
342,6,Activity L,,normal,-,-
342,7,Activity J,,normal,-,-
342,8,Activity B,,normal,-,-
342,9,■,,normal,-,-
343,0,▶,,normal,-,-
343,1,Activity A,,normal,-,-
343,2,Activity O,,normal,-,-
343,3,Activity S,,normal,-,-
343,4,Activity T,,normal,-,-
343,5,Activity P,,normal,-,-
343,6,Activity B,,normal,-,-
343,7,■,,normal,-,-
344,0,▶,,normal,-,-
344,1,Activity A,,normal,-,-
344,2,Activity O,,normal,-,-
344,3,Activity Q,,normal,-,-
344,4,Activity R,,normal,-,-
344,5,Activity P,,normal,-,-
344,6,Activity B,,normal,-,-
344,7,■,,normal,-,-
345,0,▶,,normal,-,-
345,1,Activity A,,normal,-,-
345,2,Activity C,,normal,-,-
345,3,Activity F,,normal,-,-
345,4,Activity D,,normal,-,-
345,5,Activity I,,normal,-,-
345,6,Activity N,,normal,-,-
345,7,Activity J,,normal,-,-
345,8,Activity B,,normal,-,-
345,9,■,,normal,-,-
346,0,▶,,normal,-,-
346,1,Activity A,,normal,-,-
346,2,Activity C,,normal,-,-
346,3,Activity F,,normal,-,-
346,4,Activity D,,normal,-,-
346,5,Activity I,,normal,-,-
346,6,Activity L,,normal,-,-
346,7,Activity J,,normal,-,-
346,8,Activity B,,normal,-,-
346,9,■,,normal,-,-
347,0,▶,,normal,-,-
347,1,Activity A,,normal,-,-
347,2,Activity Z,,normal,-,-
347,3,Activity AA,,normal,-,-
347,4,Activity AD,,normal,-,-
347,5,Activity AB,,normal,-,-
347,6,Activity B,,normal,-,-
347,7,■,,normal,-,-
348,0,▶,,normal,-,-
348,1,Activity A,,normal,-,-
348,2,Activity Y,,normal,-,-
348,3,Activity B,,normal,-,-
348,4,■,,normal,-,-
349,0,▶,,normal,-,-
349,1,Activity A,,normal,-,-
349,2,Activity C,,normal,-,-
349,3,Activity F,,normal,-,-
349,4,Activity D,,normal,-,-
349,5,Activity I,,normal,-,-
349,6,Activity M,,normal,-,-
349,7,Activity J,,normal,-,-
349,8,Activity B,,normal,-,-
349,9,■,,normal,-,-
350,0,▶,,normal,-,-
350,1,Activity A,,normal,-,-
350,2,Activity C,,normal,-,-
350,3,Activity E,,normal,-,-
350,4,Activity D,,normal,-,-
350,5,Activity I,,normal,-,-
350,6,Activity K,,normal,-,-
350,7,Activity J,,normal,-,-
350,8,Activity B,,normal,-,-
350,9,■,,normal,-,-
351,0,▶,,normal,-,-
351,1,Activity A,,normal,-,-
351,2,Activity O,,normal,-,-
351,3,Activity Q,,normal,-,-
351,4,Activity R,,normal,-,-
351,5,Activity P,,normal,-,-
351,6,Activity B,,normal,-,-
351,7,■,,normal,-,-
352,0,▶,,normal,-,-
352,1,Activity A,,normal,-,-
352,2,Activity Y,,normal,-,-
352,3,Activity B,,normal,-,-
352,4,■,,normal,-,-
353,0,▶,,normal,-,-
353,1,Activity A,,normal,-,-
353,2,Activity Y,,normal,-,-
353,3,Activity B,,normal,-,-
353,4,■,,normal,-,-
