case_id,event_position,activity_name,timestamp,label,anomaly_type,anomaly_description
282,5,Activity S,,normal,-,-
282,6,Activity O,,normal,-,-
282,7,Activity B,,normal,-,-
282,8,■,,normal,-,-
283,0,▶,,normal,-,-
283,1,Activity A,,normal,-,-
283,2,Activity N,,normal,-,-
283,3,Activity R,,normal,-,-
283,4,Activity T,,normal,-,-
283,5,Activity S,,normal,-,-
283,6,Activity O,,normal,-,-
283,7,Activity B,,normal,-,-
283,8,■,,normal,-,-
284,0,▶,,normal,-,-
284,1,Activity A,,normal,-,-
284,2,Activity C,,normal,-,-
284,3,Activity E,,normal,-,-
284,4,Activity G,,normal,-,-
284,5,Activity F,,normal,-,-
284,6,Activity D,,normal,-,-
284,7,Activity B,,normal,-,-
284,8,■,,normal,-,-
285,0,▶,,normal,-,-
285,1,Activity A,,normal,-,-
285,2,Activity N,,normal,-,-
285,3,Activity Y,,normal,-,-
285,4,Activity AD,,normal,-,-
285,5,Activity Z,,normal,-,-
285,6,Activity O,,normal,-,-
285,7,Activity B,,normal,-,-
285,8,■,,normal,-,-
286,0,▶,,normal,-,-
286,1,Activity A,,normal,-,-
286,2,Activity C,,normal,-,-
286,3,Activity M,,normal,-,-
286,4,Activity D,,normal,-,-
286,5,Activity B,,normal,-,-
286,6,■,,normal,-,-
287,0,▶,,normal,-,-
287,1,Activity A,,normal,-,-
287,2,Activity N,,normal,-,-
287,3,Activity AG,,normal,-,-
287,4,Activity AH,,normal,-,-
287,5,Activity O,,normal,-,-
287,6,Activity B,,normal,-,-
287,7,■,,normal,-,-
288,0,▶,,normal,-,-
288,1,Activity A,,normal,-,-
288,2,Activity N,,normal,-,-
288,3,Activity Y,,normal,-,-
288,4,Activity AC,,normal,-,-
288,5,Activity Z,,normal,-,-
288,6,Activity O,,normal,-,-
288,7,Activity B,,normal,-,-
288,8,■,,normal,-,-
289,0,▶,,normal,-,-
289,1,Activity A,,normal,-,-
289,2,Activity C,,normal,-,-
289,3,Activity K,,normal,-,-
289,4,Activity D,,normal,-,-
289,5,Activity B,,normal,-,-
289,6,■,,normal,-,-
290,0,▶,,normal,-,-
290,1,Activity A,,normal,-,-
290,2,Activity N,,normal,-,-
290,3,Activity R,,normal,-,-
290,4,Activity T,,normal,-,-
290,5,Activity S,,normal,-,-
290,6,Activity O,,normal,-,-
290,7,Activity B,,normal,-,-
290,8,■,,normal,-,-
291,0,▶,,normal,-,-
291,1,Activity A,,normal,-,-
291,2,Activity N,,normal,-,-
291,3,Activity AG,,normal,-,-
291,4,Activity AH,,normal,-,-
291,5,Activity O,,normal,-,-
291,6,Activity B,,normal,-,-
291,7,■,,normal,-,-
292,0,▶,,normal,-,-
292,1,Activity A,,normal,-,-
292,2,Activity C,,normal,-,-
292,3,Activity K,,normal,-,-
292,4,Activity D,,normal,-,-
292,5,Activity B,,normal,-,-
292,6,■,,normal,-,-
293,0,▶,,normal,-,-
293,1,Activity A,,normal,-,-
293,2,Activity C,,normal,-,-
293,3,Activity K,,normal,-,-
293,4,Activity D,,normal,-,-
293,5,Activity B,,normal,-,-
293,6,■,,normal,-,-
294,0,▶,,normal,-,-
294,1,Activity A,,normal,-,-
294,2,Activity N,,normal,-,-
294,3,Activity AG,,normal,-,-
294,4,Activity AH,,normal,-,-
294,5,Activity O,,normal,-,-
294,6,Activity B,,normal,-,-
294,7,■,,normal,-,-
295,0,▶,,normal,-,-
295,1,Activity A,,normal,-,-
295,2,Activity N,,normal,-,-
295,3,Activity Y,,normal,-,-
295,4,Activity AD,,normal,-,-
295,5,Activity Z,,normal,-,-
295,6,Activity O,,normal,-,-
295,7,Activity B,,normal,-,-
295,8,■,,normal,-,-
296,0,▶,,normal,-,-
296,1,Activity A,,normal,-,-
296,2,Activity N,,normal,-,-
296,3,Activity AE,,normal,-,-
296,4,Activity AF,,normal,-,-
296,5,Activity O,,normal,-,-
296,6,Activity B,,normal,-,-
296,7,■,,normal,-,-
297,0,▶,,normal,-,-
297,1,Activity A,,normal,-,-
297,2,Activity N,,normal,-,-
297,3,Activity AE,,normal,-,-
297,4,Activity AF,,normal,-,-
297,5,Activity O,,normal,-,-
297,6,Activity B,,normal,-,-
297,7,■,,normal,-,-
298,0,▶,,normal,-,-
298,1,Activity A,,normal,-,-
298,2,Activity N,,normal,-,-
298,3,Activity Y,,normal,-,-
298,4,Activity AB,,normal,-,-
298,5,Activity Z,,normal,-,-
298,6,Activity O,,normal,-,-
298,7,Activity B,,normal,-,-
298,8,■,,normal,-,-
299,0,▶,,normal,-,-
299,1,Activity A,,normal,-,-
299,2,Activity C,,normal,-,-
299,3,Activity E,,normal,-,-
299,4,Activity H,,normal,-,-
299,5,Activity F,,normal,-,-
299,6,Activity D,,normal,-,-
299,7,Activity B,,normal,-,-
299,8,■,,normal,-,-
300,0,▶,,normal,-,-
300,1,Activity A,,normal,-,-
300,2,Activity N,,normal,-,-
300,3,Activity R,,normal,-,-
300,4,Activity T,,normal,-,-
300,5,Activity S,,normal,-,-
300,6,Activity O,,normal,-,-
300,7,Activity B,,normal,-,-
300,8,■,,normal,-,-
301,0,▶,,normal,-,-
301,1,Activity A,,normal,-,-
301,2,Activity C,,normal,-,-
301,3,Activity K,,normal,-,-
301,4,Activity D,,normal,-,-
301,5,Activity B,,normal,-,-
301,6,■,,normal,-,-
302,0,▶,,normal,-,-
302,1,Activity A,,normal,-,-
302,2,Activity N,,normal,-,-
302,3,Activity AE,,normal,-,-
302,4,Activity AF,,normal,-,-
302,5,Activity O,,normal,-,-
302,6,Activity B,,normal,-,-
302,7,■,,normal,-,-
303,0,▶,,normal,-,-
303,1,Activity A,,normal,-,-
303,2,Activity N,,normal,-,-
303,3,Activity AG,,normal,-,-
303,4,Activity AH,,normal,-,-
303,5,Activity O,,normal,-,-
303,6,Activity B,,normal,-,-
303,7,■,,normal,-,-
304,0,▶,,normal,-,-
304,1,Activity A,,normal,-,-
304,2,Activity N,,normal,-,-
304,3,Activity AG,,normal,-,-
304,4,Activity AH,,normal,-,-
304,5,Activity O,,normal,-,-
304,6,Activity B,,normal,-,-
304,7,■,,normal,-,-
305,0,▶,,normal,-,-
305,1,Activity A,,normal,-,-
305,2,Activity N,,normal,-,-
305,3,Activity AE,,normal,-,-
305,4,Activity AF,,normal,-,-
305,5,Activity O,,normal,-,-
305,6,Activity B,,normal,-,-
305,7,■,,normal,-,-
306,0,▶,,normal,-,-
306,1,Activity A,,normal,-,-
306,2,Activity N,,normal,-,-
306,3,Activity AG,,normal,-,-
306,4,Activity AH,,normal,-,-
306,5,Activity O,,normal,-,-
306,6,Activity B,,normal,-,-
306,7,■,,normal,-,-
307,0,▶,,normal,-,-
307,1,Activity A,,normal,-,-
307,2,Activity N,,normal,-,-
307,3,Activity AE,,normal,-,-
307,4,Activity AF,,normal,-,-
307,5,Activity O,,normal,-,-
307,6,Activity B,,normal,-,-
307,7,■,,normal,-,-
308,0,▶,,normal,-,-
308,1,Activity A,,normal,-,-
308,2,Activity N,,normal,-,-
308,3,Activity Y,,normal,-,-
308,4,Activity AC,,normal,-,-
308,5,Activity Z,,normal,-,-
308,6,Activity O,,normal,-,-
308,7,Activity B,,normal,-,-
308,8,■,,normal,-,-
309,0,▶,,normal,-,-
309,1,Activity A,,normal,-,-
309,2,Activity N,,normal,-,-
309,3,Activity AE,,normal,-,-
309,4,Activity AF,,normal,-,-
309,5,Activity O,,normal,-,-
309,6,Activity B,,normal,-,-
309,7,■,,normal,-,-
310,0,▶,,normal,-,-
310,1,Activity A,,normal,-,-
310,2,Activity N,,normal,-,-
310,3,Activity Y,,normal,-,-
310,4,Activity AB,,normal,-,-
310,5,Activity Z,,normal,-,-
310,6,Activity O,,normal,-,-
310,7,Activity B,,normal,-,-
310,8,■,,normal,-,-
311,0,▶,,normal,-,-
311,1,Activity A,,normal,-,-
311,2,Activity N,,normal,-,-
311,3,Activity Y,,normal,-,-
311,4,Activity AD,,normal,-,-
311,5,Activity Z,,normal,-,-
311,6,Activity O,,normal,-,-
311,7,Activity B,,normal,-,-
311,8,■,,normal,-,-
312,0,▶,,normal,-,-
312,1,Activity A,,normal,-,-
312,2,Activity N,,normal,-,-
312,3,Activity R,,normal,-,-
312,4,Activity T,,normal,-,-
312,5,Activity S,,normal,-,-
312,6,Activity O,,normal,-,-
312,7,Activity B,,normal,-,-
312,8,■,,normal,-,-
313,0,▶,,normal,-,-
313,1,Activity A,,normal,-,-
313,2,Activity C,,normal,-,-
313,3,Activity M,,normal,-,-
313,4,Activity D,,normal,-,-
313,5,Activity B,,normal,-,-
313,6,■,,normal,-,-
314,0,▶,,normal,-,-
314,1,Activity A,,normal,-,-
314,2,Activity N,,normal,-,-
314,3,Activity R,,normal,-,-
314,4,Activity W,,normal,-,-
314,5,Activity S,,normal,-,-
314,6,Activity O,,normal,-,-
314,7,Activity B,,normal,-,-
314,8,■,,normal,-,-
315,0,▶,,normal,-,-
315,1,Activity A,,normal,-,-
315,2,Activity N,,normal,-,-
315,3,Activity R,,normal,-,-
315,4,Activity X,,normal,-,-
315,5,Activity S,,normal,-,-
315,6,Activity O,,normal,-,-
315,7,Activity B,,normal,-,-
315,8,■,,normal,-,-
316,0,▶,,normal,-,-
316,1,Activity A,,normal,-,-
316,2,Activity N,,normal,-,-
316,3,Activity AE,,normal,-,-
316,4,Activity AF,,normal,-,-
316,5,Activity O,,normal,-,-
316,6,Activity B,,normal,-,-
316,7,■,,normal,-,-
317,0,▶,,normal,-,-
317,1,Activity A,,normal,-,-
317,2,Activity C,,normal,-,-
317,3,Activity K,,normal,-,-
317,4,Activity D,,normal,-,-
317,5,Activity B,,normal,-,-
317,6,■,,normal,-,-
318,0,▶,,normal,-,-
318,1,Activity A,,normal,-,-
318,2,Activity C,,normal,-,-
318,3,Activity K,,normal,-,-
318,4,Activity D,,normal,-,-
318,5,Activity B,,normal,-,-
318,6,■,,normal,-,-
319,0,▶,,normal,-,-
319,1,Activity A,,normal,-,-
319,2,Activity N,,normal,-,-
319,3,Activity R,,normal,-,-
319,4,Activity T,,normal,-,-
319,5,Activity S,,normal,-,-
319,6,Activity O,,normal,-,-
319,7,Activity B,,normal,-,-
319,8,■,,normal,-,-
320,0,▶,,normal,-,-
320,1,Activity A,,normal,-,-
320,2,Activity N,,normal,-,-
320,3,Activity R,,normal,-,-
320,4,Activity W,,normal,-,-
320,5,Activity S,,normal,-,-
320,6,Activity O,,normal,-,-
320,7,Activity B,,normal,-,-
320,8,■,,normal,-,-
321,0,▶,,normal,-,-
321,1,Activity A,,normal,-,-
321,2,Activity N,,normal,-,-
321,3,Activity AE,,normal,-,-
321,4,Activity AF,,normal,-,-
321,5,Activity O,,normal,-,-
321,6,Activity B,,normal,-,-
321,7,■,,normal,-,-
322,0,▶,,normal,-,-
322,1,Activity A,,normal,-,-
322,2,Activity N,,normal,-,-
322,3,Activity R,,normal,-,-
322,4,Activity X,,normal,-,-
322,5,Activity S,,normal,-,-
322,6,Activity O,,normal,-,-
322,7,Activity B,,normal,-,-
322,8,■,,normal,-,-
323,0,▶,,normal,-,-
323,1,Activity A,,normal,-,-
323,2,Activity C,,normal,-,-
323,3,Activity K,,normal,-,-
323,4,Activity D,,normal,-,-
323,5,Activity B,,normal,-,-
323,6,■,,normal,-,-
324,0,▶,,normal,-,-
324,1,Activity A,,normal,-,-
324,2,Activity N,,normal,-,-
324,3,Activity P,,normal,-,-
324,4,Activity Q,,normal,-,-
324,5,Activity O,,normal,-,-
324,6,Activity B,,normal,-,-
324,7,■,,normal,-,-
325,0,▶,,normal,-,-
325,1,Activity A,,normal,-,-
325,2,Activity N,,normal,-,-
325,3,Activity R,,normal,-,-
325,4,Activity X,,normal,-,-
325,5,Activity S,,normal,-,-
325,6,Activity O,,normal,-,-
325,7,Activity B,,normal,-,-
325,8,■,,normal,-,-
326,0,▶,,normal,-,-
326,1,Activity A,,normal,-,-
326,2,Activity N,,normal,-,-
326,3,Activity AG,,normal,-,-
326,4,Activity AH,,normal,-,-
326,5,Activity O,,normal,-,-
326,6,Activity B,,normal,-,-
326,7,■,,normal,-,-
327,0,▶,,normal,-,-
327,1,Activity A,,normal,-,-
327,2,Activity N,,normal,-,-
327,3,Activity R,,normal,-,-
327,4,Activity T,,normal,-,-
327,5,Activity S,,normal,-,-
327,6,Activity O,,normal,-,-
327,7,Activity B,,normal,-,-
327,8,■,,normal,-,-
328,0,▶,,normal,-,-
328,1,Activity A,,normal,-,-
328,2,Activity N,,normal,-,-
328,3,Activity AG,,normal,-,-
328,4,Activity AH,,normal,-,-
328,5,Activity O,,normal,-,-
328,6,Activity B,,normal,-,-
328,7,■,,normal,-,-
329,0,▶,,normal,-,-
329,1,Activity A,,normal,-,-
329,2,Activity N,,normal,-,-
329,3,Activity AE,,normal,-,-
329,4,Activity AF,,normal,-,-
329,5,Activity O,,normal,-,-
329,6,Activity B,,normal,-,-
329,7,■,,normal,-,-
330,0,▶,,normal,-,-
330,1,Activity A,,normal,-,-
330,2,Activity N,,normal,-,-
330,3,Activity Y,,normal,-,-
330,4,Activity AD,,normal,-,-
330,5,Activity Z,,normal,-,-
330,6,Activity O,,normal,-,-
330,7,Activity B,,normal,-,-
330,8,■,,normal,-,-
331,0,▶,,normal,-,-
331,1,Activity A,,normal,-,-
331,2,Activity N,,normal,-,-
331,3,Activity AE,,normal,-,-
331,4,Activity AF,,normal,-,-
331,5,Activity O,,normal,-,-
331,6,Activity B,,normal,-,-
331,7,■,,normal,-,-
332,0,▶,,normal,-,-
332,1,Activity A,,normal,-,-
332,2,Activity N,,normal,-,-
332,3,Activity AG,,normal,-,-
332,4,Activity AH,,normal,-,-
332,5,Activity O,,normal,-,-
332,6,Activity B,,normal,-,-
332,7,■,,normal,-,-
333,0,▶,,normal,-,-
333,1,Activity A,,normal,-,-
333,2,Activity C,,normal,-,-
333,3,Activity K,,normal,-,-
333,4,Activity D,,normal,-,-
333,5,Activity B,,normal,-,-
333,6,■,,normal,-,-
334,0,▶,,normal,-,-
334,1,Activity A,,normal,-,-
334,2,Activity C,,normal,-,-
334,3,Activity M,,normal,-,-
334,4,Activity D,,normal,-,-
334,5,Activity B,,normal,-,-
334,6,■,,normal,-,-
335,0,▶,,normal,-,-
335,1,Activity A,,normal,-,-
335,2,Activity N,,normal,-,-
335,3,Activity R,,normal,-,-
335,4,Activity T,,normal,-,-
335,5,Activity S,,normal,-,-
335,6,Activity O,,normal,-,-
335,7,Activity B,,normal,-,-
335,8,■,,normal,-,-
336,0,▶,,normal,-,-
336,1,Activity A,,normal,-,-
336,2,Activity N,,normal,-,-
336,3,Activity R,,normal,-,-
336,4,Activity X,,normal,-,-
336,5,Activity S,,normal,-,-
336,6,Activity O,,normal,-,-
336,7,Activity B,,normal,-,-
336,8,■,,normal,-,-
337,0,▶,,anomalous,SkipSequence,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
337,1,Activity Y,,anomalous,SkipSequence,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
337,2,Activity AD,,anomalous,SkipSequence,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
337,3,Activity Z,,anomalous,SkipSequence,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
337,4,Activity O,,anomalous,SkipSequence,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
337,5,Activity B,,anomalous,SkipSequence,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
337,6,■,,anomalous,SkipSequence,"{'size': 2, 'start': 0, 'skipped': [{'name': 'Activity A', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity N', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
338,0,▶,,normal,-,-
338,1,Activity A,,normal,-,-
338,2,Activity N,,normal,-,-
338,3,Activity AE,,normal,-,-
338,4,Activity AF,,normal,-,-
338,5,Activity O,,normal,-,-
338,6,Activity B,,normal,-,-
338,7,■,,normal,-,-
339,0,▶,,normal,-,-
339,1,Activity A,,normal,-,-
339,2,Activity N,,normal,-,-
339,3,Activity R,,normal,-,-
339,4,Activity T,,normal,-,-
339,5,Activity S,,normal,-,-
339,6,Activity O,,normal,-,-
339,7,Activity B,,normal,-,-
339,8,■,,normal,-,-
340,0,▶,,normal,-,-
340,1,Activity A,,normal,-,-
340,2,Activity N,,normal,-,-
340,3,Activity AE,,normal,-,-
340,4,Activity AF,,normal,-,-
340,5,Activity O,,normal,-,-
340,6,Activity B,,normal,-,-
340,7,■,,normal,-,-
341,0,▶,,normal,-,-
341,1,Activity A,,normal,-,-
341,2,Activity C,,normal,-,-
341,3,Activity E,,normal,-,-
341,4,Activity I,,normal,-,-
341,5,Activity F,,normal,-,-
341,6,Activity D,,normal,-,-
341,7,Activity B,,normal,-,-
341,8,■,,normal,-,-
342,0,▶,,normal,-,-
342,1,Activity A,,normal,-,-
342,2,Activity N,,normal,-,-
342,3,Activity R,,normal,-,-
342,4,Activity W,,normal,-,-
342,5,Activity S,,normal,-,-
342,6,Activity O,,normal,-,-
342,7,Activity B,,normal,-,-
342,8,■,,normal,-,-
343,0,▶,,normal,-,-
343,1,Activity A,,normal,-,-
343,2,Activity N,,normal,-,-
343,3,Activity R,,normal,-,-
343,4,Activity T,,normal,-,-
343,5,Activity S,,normal,-,-
343,6,Activity O,,normal,-,-
343,7,Activity B,,normal,-,-
343,8,■,,normal,-,-
344,0,▶,,normal,-,-
344,1,Activity A,,normal,-,-
344,2,Activity N,,normal,-,-
344,3,Activity R,,normal,-,-
344,4,Activity T,,normal,-,-
344,5,Activity S,,normal,-,-
344,6,Activity O,,normal,-,-
344,7,Activity B,,normal,-,-
344,8,■,,normal,-,-
345,0,▶,,normal,-,-
345,1,Activity A,,normal,-,-
345,2,Activity C,,normal,-,-
345,3,Activity M,,normal,-,-
345,4,Activity D,,normal,-,-
345,5,Activity B,,normal,-,-
345,6,■,,normal,-,-
346,0,▶,,normal,-,-
346,1,Activity A,,normal,-,-
346,2,Activity N,,normal,-,-
346,3,Activity AG,,normal,-,-
346,4,Activity AH,,normal,-,-
346,5,Activity O,,normal,-,-
346,6,Activity B,,normal,-,-
346,7,■,,normal,-,-
347,0,▶,,normal,-,-
347,1,Activity A,,normal,-,-
347,2,Activity C,,normal,-,-
347,3,Activity E,,normal,-,-
347,4,Activity I,,normal,-,-
347,5,Activity F,,normal,-,-
347,6,Activity D,,normal,-,-
347,7,Activity B,,normal,-,-
347,8,■,,normal,-,-
348,0,▶,,normal,-,-
348,1,Activity A,,normal,-,-
348,2,Activity N,,normal,-,-
348,3,Activity R,,normal,-,-
348,4,Activity W,,normal,-,-
348,5,Activity S,,normal,-,-
348,6,Activity O,,normal,-,-
348,7,Activity B,,normal,-,-
348,8,■,,normal,-,-
349,0,▶,,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
349,1,Activity AF,,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
349,2,Activity O,,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
349,3,Activity A,,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
349,4,Activity N,,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
349,5,Activity AE,,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
349,6,Activity B,,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
349,7,■,,anomalous,Early,"{'shift_from': 5, 'shift_to': 0, 'size': 2}"
350,0,▶,,normal,-,-
350,1,Activity A,,normal,-,-
350,2,Activity C,,normal,-,-
350,3,Activity E,,normal,-,-
350,4,Activity G,,normal,-,-
350,5,Activity F,,normal,-,-
350,6,Activity D,,normal,-,-
350,7,Activity B,,normal,-,-
350,8,■,,normal,-,-
351,0,▶,,normal,-,-
351,1,Activity A,,normal,-,-
351,2,Activity N,,normal,-,-
351,3,Activity AE,,normal,-,-
351,4,Activity AF,,normal,-,-
351,5,Activity O,,normal,-,-
351,6,Activity B,,normal,-,-
351,7,■,,normal,-,-
352,0,▶,,normal,-,-
352,1,Activity A,,normal,-,-
352,2,Activity N,,normal,-,-
352,3,Activity AE,,normal,-,-
352,4,Activity AF,,normal,-,-
352,5,Activity O,,normal,-,-
352,6,Activity B,,normal,-,-
352,7,■,,normal,-,-
353,0,▶,,normal,-,-
353,1,Activity A,,normal,-,-
353,2,Activity N,,normal,-,-
353,3,Activity Y,,normal,-,-
353,4,Activity AC,,normal,-,-
353,5,Activity Z,,normal,-,-
353,6,Activity O,,normal,-,-
353,7,Activity B,,normal,-,-
353,8,■,,normal,-,-
354,0,▶,,anomalous,Late,"{'shift_from': 1, 'shift_to': 3, 'size': 2}"
354,1,Activity A,,anomalous,Late,"{'shift_from': 1, 'shift_to': 3, 'size': 2}"
354,2,Activity AF,,anomalous,Late,"{'shift_from': 1, 'shift_to': 3, 'size': 2}"
354,3,Activity O,,anomalous,Late,"{'shift_from': 1, 'shift_to': 3, 'size': 2}"
354,4,Activity N,,anomalous,Late,"{'shift_from': 1, 'shift_to': 3, 'size': 2}"
354,5,Activity AE,,anomalous,Late,"{'shift_from': 1, 'shift_to': 3, 'size': 2}"
354,6,Activity B,,anomalous,Late,"{'shift_from': 1, 'shift_to': 3, 'size': 2}"
354,7,■,,anomalous,Late,"{'shift_from': 1, 'shift_to': 3, 'size': 2}"
355,0,▶,,normal,-,-
355,1,Activity A,,normal,-,-
355,2,Activity N,,normal,-,-
355,3,Activity R,,normal,-,-
355,4,Activity T,,normal,-,-
355,5,Activity S,,normal,-,-
355,6,Activity O,,normal,-,-
355,7,Activity B,,normal,-,-
355,8,■,,normal,-,-
356,0,▶,,normal,-,-
356,1,Activity A,,normal,-,-
356,2,Activity N,,normal,-,-
356,3,Activity R,,normal,-,-
356,4,Activity T,,normal,-,-
356,5,Activity S,,normal,-,-
356,6,Activity O,,normal,-,-
356,7,Activity B,,normal,-,-
356,8,■,,normal,-,-
357,0,▶,,normal,-,-
357,1,Activity A,,normal,-,-
357,2,Activity N,,normal,-,-
357,3,Activity AE,,normal,-,-
357,4,Activity AF,,normal,-,-
357,5,Activity O,,normal,-,-
357,6,Activity B,,normal,-,-
357,7,■,,normal,-,-
358,0,▶,,normal,-,-
358,1,Activity A,,normal,-,-
358,2,Activity N,,normal,-,-
358,3,Activity AE,,normal,-,-
358,4,Activity AF,,normal,-,-
358,5,Activity O,,normal,-,-
358,6,Activity B,,normal,-,-
358,7,■,,normal,-,-
359,0,▶,,normal,-,-
359,1,Activity A,,normal,-,-
359,2,Activity C,,normal,-,-
359,3,Activity K,,normal,-,-
359,4,Activity D,,normal,-,-
359,5,Activity B,,normal,-,-
359,6,■,,normal,-,-
360,0,▶,,normal,-,-
360,1,Activity A,,normal,-,-
360,2,Activity N,,normal,-,-
360,3,Activity AE,,normal,-,-
360,4,Activity AF,,normal,-,-
360,5,Activity O,,normal,-,-
360,6,Activity B,,normal,-,-
360,7,■,,normal,-,-
361,0,▶,,normal,-,-
361,1,Activity A,,normal,-,-
361,2,Activity N,,normal,-,-
361,3,Activity AG,,normal,-,-
361,4,Activity AH,,normal,-,-
361,5,Activity O,,normal,-,-
361,6,Activity B,,normal,-,-
361,7,■,,normal,-,-
362,0,▶,,normal,-,-
362,1,Activity A,,normal,-,-
362,2,Activity C,,normal,-,-
362,3,Activity E,,normal,-,-
362,4,Activity G,,normal,-,-
362,5,Activity F,,normal,-,-
362,6,Activity D,,normal,-,-
362,7,Activity B,,normal,-,-
362,8,■,,normal,-,-
363,0,▶,,normal,-,-
363,1,Activity A,,normal,-,-
363,2,Activity N,,normal,-,-
363,3,Activity AE,,normal,-,-
363,4,Activity AF,,normal,-,-
363,5,Activity O,,normal,-,-
363,6,Activity B,,normal,-,-
363,7,■,,normal,-,-
364,0,▶,,normal,-,-
364,1,Activity A,,normal,-,-
364,2,Activity N,,normal,-,-
364,3,Activity R,,normal,-,-
364,4,Activity X,,normal,-,-
364,5,Activity S,,normal,-,-
364,6,Activity O,,normal,-,-
364,7,Activity B,,normal,-,-
364,8,■,,normal,-,-
365,0,▶,,normal,-,-
365,1,Activity A,,normal,-,-
365,2,Activity N,,normal,-,-
365,3,Activity P,,normal,-,-
365,4,Activity Q,,normal,-,-
365,5,Activity O,,normal,-,-
365,6,Activity B,,normal,-,-
365,7,■,,normal,-,-
366,0,▶,,normal,-,-
366,1,Activity A,,normal,-,-
366,2,Activity N,,normal,-,-
366,3,Activity R,,normal,-,-
366,4,Activity T,,normal,-,-
366,5,Activity S,,normal,-,-
366,6,Activity O,,normal,-,-
366,7,Activity B,,normal,-,-
366,8,■,,normal,-,-
367,0,▶,,normal,-,-
367,1,Activity A,,normal,-,-
367,2,Activity N,,normal,-,-
367,3,Activity AG,,normal,-,-
367,4,Activity AH,,normal,-,-
367,5,Activity O,,normal,-,-
367,6,Activity B,,normal,-,-
367,7,■,,normal,-,-
368,0,▶,,normal,-,-
368,1,Activity A,,normal,-,-
368,2,Activity N,,normal,-,-
368,3,Activity AE,,normal,-,-
368,4,Activity AF,,normal,-,-
368,5,Activity O,,normal,-,-
368,6,Activity B,,normal,-,-
368,7,■,,normal,-,-
369,0,▶,,normal,-,-
369,1,Activity A,,normal,-,-
369,2,Activity N,,normal,-,-
369,3,Activity R,,normal,-,-
369,4,Activity W,,normal,-,-
369,5,Activity S,,normal,-,-
369,6,Activity O,,normal,-,-
369,7,Activity B,,normal,-,-
369,8,■,,normal,-,-
370,0,▶,,normal,-,-
370,1,Activity A,,normal,-,-
370,2,Activity C,,normal,-,-
370,3,Activity E,,normal,-,-
370,4,Activity H,,normal,-,-
370,5,Activity F,,normal,-,-
370,6,Activity D,,normal,-,-
370,7,Activity B,,normal,-,-
370,8,■,,normal,-,-
371,0,▶,,normal,-,-
371,1,Activity A,,normal,-,-
371,2,Activity N,,normal,-,-
371,3,Activity AG,,normal,-,-
371,4,Activity AH,,normal,-,-
371,5,Activity O,,normal,-,-
371,6,Activity B,,normal,-,-
371,7,■,,normal,-,-
372,0,▶,,normal,-,-
372,1,Activity A,,normal,-,-
372,2,Activity N,,normal,-,-
372,3,Activity AE,,normal,-,-
372,4,Activity AF,,normal,-,-
372,5,Activity O,,normal,-,-
372,6,Activity B,,normal,-,-
372,7,■,,normal,-,-
373,0,▶,,normal,-,-
373,1,Activity A,,normal,-,-
373,2,Activity N,,normal,-,-
373,3,Activity Y,,normal,-,-
373,4,Activity AB,,normal,-,-
373,5,Activity Z,,normal,-,-
373,6,Activity O,,normal,-,-
373,7,Activity B,,normal,-,-
373,8,■,,normal,-,-
374,0,▶,,normal,-,-
374,1,Activity A,,normal,-,-
374,2,Activity N,,normal,-,-
374,3,Activity AG,,normal,-,-
374,4,Activity AH,,normal,-,-
374,5,Activity O,,normal,-,-
374,6,Activity B,,normal,-,-
374,7,■,,normal,-,-
375,0,▶,,normal,-,-
