case_id,event_position,activity_name,timestamp,label,anomaly_type,anomaly_description
191,1,Activity A,,normal,-,-
191,2,Activity AI,,normal,-,-
191,3,Activity AL,,normal,-,-
191,4,Activity AM,,normal,-,-
191,5,Activity AN,,normal,-,-
191,6,Activity AO,,normal,-,-
191,7,Activity AJ,,normal,-,-
191,8,Activity B,,normal,-,-
191,9,■,,normal,-,-
192,0,▶,,normal,-,-
192,1,Activity A,,normal,-,-
192,2,Activity C,,normal,-,-
192,3,Activity D,,normal,-,-
192,4,Activity E,,normal,-,-
192,5,Activity I,,normal,-,-
192,6,Activity F,,normal,-,-
192,7,Activity J,,normal,-,-
192,8,Activity K,,normal,-,-
192,9,Activity B,,normal,-,-
192,10,■,,normal,-,-
193,0,▶,,normal,-,-
193,1,Activity A,,normal,-,-
193,2,Activity AT,,normal,-,-
193,3,Activity AY,,normal,-,-
193,4,Activity AZ,,normal,-,-
193,5,Activity BA,,normal,-,-
193,6,Activity BB,,normal,-,-
193,7,Activity AU,,normal,-,-
193,8,Activity B,,normal,-,-
193,9,■,,normal,-,-
194,0,▶,,normal,-,-
194,1,Activity A,,normal,-,-
194,2,Activity AT,,normal,-,-
194,3,Activity AY,,normal,-,-
194,4,Activity AZ,,normal,-,-
194,5,Activity BA,,normal,-,-
194,6,Activity BB,,normal,-,-
194,7,Activity AU,,normal,-,-
194,8,Activity B,,normal,-,-
194,9,■,,normal,-,-
195,0,▶,,normal,-,-
195,1,Activity A,,normal,-,-
195,2,Activity AI,,normal,-,-
195,3,Activity AL,,normal,-,-
195,4,Activity AM,,normal,-,-
195,5,Activity AN,,normal,-,-
195,6,Activity AO,,normal,-,-
195,7,Activity AJ,,normal,-,-
195,8,Activity B,,normal,-,-
195,9,■,,normal,-,-
196,0,▶,,normal,-,-
196,1,Activity A,,normal,-,-
196,2,Activity AI,,normal,-,-
196,3,Activity AP,,normal,-,-
196,4,Activity AQ,,normal,-,-
196,5,Activity AR,,normal,-,-
196,6,Activity AS,,normal,-,-
196,7,Activity AJ,,normal,-,-
196,8,Activity B,,normal,-,-
196,9,■,,normal,-,-
197,0,▶,,normal,-,-
197,1,Activity A,,normal,-,-
197,2,Activity AI,,normal,-,-
197,3,Activity AP,,normal,-,-
197,4,Activity AQ,,normal,-,-
197,5,Activity AR,,normal,-,-
197,6,Activity AS,,normal,-,-
197,7,Activity AJ,,normal,-,-
197,8,Activity B,,normal,-,-
197,9,■,,normal,-,-
198,0,▶,,normal,-,-
198,1,Activity A,,normal,-,-
198,2,Activity AT,,normal,-,-
198,3,Activity AY,,normal,-,-
198,4,Activity AZ,,normal,-,-
198,5,Activity BA,,normal,-,-
198,6,Activity BB,,normal,-,-
198,7,Activity AU,,normal,-,-
198,8,Activity B,,normal,-,-
198,9,■,,normal,-,-
199,0,▶,,normal,-,-
199,1,Activity A,,normal,-,-
199,2,Activity C,,normal,-,-
199,3,Activity D,,normal,-,-
199,4,Activity E,,normal,-,-
199,5,Activity I,,normal,-,-
199,6,Activity F,,normal,-,-
199,7,Activity J,,normal,-,-
199,8,Activity K,,normal,-,-
199,9,Activity B,,normal,-,-
199,10,■,,normal,-,-
200,0,▶,,normal,-,-
200,1,Activity A,,normal,-,-
200,2,Activity C,,normal,-,-
200,3,Activity D,,normal,-,-
200,4,Activity E,,normal,-,-
200,5,Activity I,,normal,-,-
200,6,Activity F,,normal,-,-
200,7,Activity J,,normal,-,-
200,8,Activity K,,normal,-,-
200,9,Activity B,,normal,-,-
200,10,■,,normal,-,-
201,0,▶,,normal,-,-
201,1,Activity A,,normal,-,-
201,2,Activity L,,normal,-,-
201,3,Activity O,,normal,-,-
201,4,Activity M,,normal,-,-
201,5,Activity R,,normal,-,-
201,6,Activity AC,,normal,-,-
201,7,Activity AF,,normal,-,-
201,8,Activity AD,,normal,-,-
201,9,Activity S,,normal,-,-
201,10,Activity B,,normal,-,-
201,11,■,,normal,-,-
202,0,▶,,normal,-,-
202,1,Activity A,,normal,-,-
202,2,Activity AI,,normal,-,-
202,3,Activity AP,,normal,-,-
202,4,Activity AQ,,normal,-,-
202,5,Activity AR,,normal,-,-
202,6,Activity AS,,normal,-,-
202,7,Activity AJ,,normal,-,-
202,8,Activity B,,normal,-,-
202,9,■,,normal,-,-
203,0,▶,,normal,-,-
203,1,Activity A,,normal,-,-
203,2,Activity AI,,normal,-,-
203,3,Activity AK,,normal,-,-
203,4,Activity AJ,,normal,-,-
203,5,Activity B,,normal,-,-
203,6,■,,normal,-,-
204,0,▶,,normal,-,-
204,1,Activity A,,normal,-,-
204,2,Activity AT,,normal,-,-
204,3,Activity AY,,normal,-,-
204,4,Activity AZ,,normal,-,-
204,5,Activity BA,,normal,-,-
204,6,Activity BB,,normal,-,-
204,7,Activity AU,,normal,-,-
204,8,Activity B,,normal,-,-
204,9,■,,normal,-,-
205,0,▶,,normal,-,-
205,1,Activity A,,normal,-,-
205,2,Activity C,,normal,-,-
205,3,Activity D,,normal,-,-
205,4,Activity E,,normal,-,-
205,5,Activity I,,normal,-,-
205,6,Activity F,,normal,-,-
205,7,Activity J,,normal,-,-
205,8,Activity K,,normal,-,-
205,9,Activity B,,normal,-,-
205,10,■,,normal,-,-
206,0,▶,,normal,-,-
206,1,Activity A,,normal,-,-
206,2,Activity AI,,normal,-,-
206,3,Activity AP,,normal,-,-
206,4,Activity AQ,,normal,-,-
206,5,Activity AR,,normal,-,-
206,6,Activity AS,,normal,-,-
206,7,Activity AJ,,normal,-,-
206,8,Activity B,,normal,-,-
206,9,■,,normal,-,-
207,0,▶,,normal,-,-
207,1,Activity A,,normal,-,-
207,2,Activity AI,,normal,-,-
207,3,Activity AP,,normal,-,-
207,4,Activity AQ,,normal,-,-
207,5,Activity AR,,normal,-,-
207,6,Activity AS,,normal,-,-
207,7,Activity AJ,,normal,-,-
207,8,Activity B,,normal,-,-
207,9,■,,normal,-,-
208,0,▶,,normal,-,-
208,1,Activity A,,normal,-,-
208,2,Activity AI,,normal,-,-
208,3,Activity AP,,normal,-,-
208,4,Activity AQ,,normal,-,-
208,5,Activity AR,,normal,-,-
208,6,Activity AS,,normal,-,-
208,7,Activity AJ,,normal,-,-
208,8,Activity B,,normal,-,-
208,9,■,,normal,-,-
209,0,▶,,normal,-,-
209,1,Activity A,,normal,-,-
209,2,Activity C,,normal,-,-
209,3,Activity D,,normal,-,-
209,4,Activity E,,normal,-,-
209,5,Activity I,,normal,-,-
209,6,Activity F,,normal,-,-
209,7,Activity J,,normal,-,-
209,8,Activity K,,normal,-,-
209,9,Activity B,,normal,-,-
209,10,■,,normal,-,-
210,0,▶,,normal,-,-
210,1,Activity A,,normal,-,-
210,2,Activity AI,,normal,-,-
210,3,Activity AK,,normal,-,-
210,4,Activity AJ,,normal,-,-
210,5,Activity B,,normal,-,-
210,6,■,,normal,-,-
211,0,▶,,normal,-,-
211,1,Activity A,,normal,-,-
211,2,Activity AI,,normal,-,-
211,3,Activity AP,,normal,-,-
211,4,Activity AQ,,normal,-,-
211,5,Activity AR,,normal,-,-
211,6,Activity AS,,normal,-,-
211,7,Activity AJ,,normal,-,-
211,8,Activity B,,normal,-,-
211,9,■,,normal,-,-
212,0,▶,,normal,-,-
212,1,Activity A,,normal,-,-
212,2,Activity AI,,normal,-,-
212,3,Activity AP,,normal,-,-
212,4,Activity AQ,,normal,-,-
212,5,Activity AR,,normal,-,-
212,6,Activity AS,,normal,-,-
212,7,Activity AJ,,normal,-,-
212,8,Activity B,,normal,-,-
212,9,■,,normal,-,-
213,0,▶,,normal,-,-
213,1,Activity A,,normal,-,-
213,2,Activity AI,,normal,-,-
213,3,Activity AP,,normal,-,-
213,4,Activity AQ,,normal,-,-
213,5,Activity AR,,normal,-,-
213,6,Activity AS,,normal,-,-
213,7,Activity AJ,,normal,-,-
213,8,Activity B,,normal,-,-
213,9,■,,normal,-,-
214,0,▶,,normal,-,-
214,1,Activity A,,normal,-,-
214,2,Activity C,,normal,-,-
214,3,Activity D,,normal,-,-
214,4,Activity E,,normal,-,-
214,5,Activity I,,normal,-,-
214,6,Activity F,,normal,-,-
214,7,Activity J,,normal,-,-
214,8,Activity K,,normal,-,-
214,9,Activity B,,normal,-,-
214,10,■,,normal,-,-
215,0,▶,,normal,-,-
215,1,Activity A,,normal,-,-
215,2,Activity AI,,normal,-,-
215,3,Activity AP,,normal,-,-
215,4,Activity AQ,,normal,-,-
215,5,Activity AR,,normal,-,-
215,6,Activity AS,,normal,-,-
215,7,Activity AJ,,normal,-,-
215,8,Activity B,,normal,-,-
215,9,■,,normal,-,-
216,0,▶,,normal,-,-
216,1,Activity A,,normal,-,-
216,2,Activity C,,normal,-,-
216,3,Activity D,,normal,-,-
216,4,Activity E,,normal,-,-
216,5,Activity I,,normal,-,-
216,6,Activity F,,normal,-,-
216,7,Activity J,,normal,-,-
216,8,Activity K,,normal,-,-
216,9,Activity B,,normal,-,-
216,10,■,,normal,-,-
217,0,▶,,normal,-,-
217,1,Activity A,,normal,-,-
217,2,Activity AT,,normal,-,-
217,3,Activity AY,,normal,-,-
217,4,Activity AZ,,normal,-,-
217,5,Activity BA,,normal,-,-
217,6,Activity BB,,normal,-,-
217,7,Activity AU,,normal,-,-
217,8,Activity B,,normal,-,-
217,9,■,,normal,-,-
218,0,▶,,normal,-,-
218,1,Activity A,,normal,-,-
218,2,Activity AI,,normal,-,-
218,3,Activity AP,,normal,-,-
218,4,Activity AQ,,normal,-,-
218,5,Activity AR,,normal,-,-
218,6,Activity AS,,normal,-,-
218,7,Activity AJ,,normal,-,-
218,8,Activity B,,normal,-,-
218,9,■,,normal,-,-
219,0,▶,,normal,-,-
219,1,Activity A,,normal,-,-
219,2,Activity AT,,normal,-,-
219,3,Activity AY,,normal,-,-
219,4,Activity AZ,,normal,-,-
219,5,Activity BA,,normal,-,-
219,6,Activity BB,,normal,-,-
219,7,Activity AU,,normal,-,-
219,8,Activity B,,normal,-,-
219,9,■,,normal,-,-
220,0,▶,,normal,-,-
220,1,Activity A,,normal,-,-
220,2,Activity C,,normal,-,-
220,3,Activity D,,normal,-,-
220,4,Activity E,,normal,-,-
220,5,Activity I,,normal,-,-
220,6,Activity F,,normal,-,-
220,7,Activity J,,normal,-,-
220,8,Activity K,,normal,-,-
220,9,Activity B,,normal,-,-
220,10,■,,normal,-,-
221,0,▶,,normal,-,-
221,1,Activity A,,normal,-,-
221,2,Activity C,,normal,-,-
221,3,Activity D,,normal,-,-
221,4,Activity E,,normal,-,-
221,5,Activity I,,normal,-,-
221,6,Activity F,,normal,-,-
221,7,Activity J,,normal,-,-
221,8,Activity K,,normal,-,-
221,9,Activity B,,normal,-,-
221,10,■,,normal,-,-
222,0,▶,,normal,-,-
222,1,Activity A,,normal,-,-
222,2,Activity L,,normal,-,-
222,3,Activity N,,normal,-,-
222,4,Activity M,,normal,-,-
222,5,Activity R,,normal,-,-
222,6,Activity V,,normal,-,-
222,7,Activity S,,normal,-,-
222,8,Activity B,,normal,-,-
222,9,■,,normal,-,-
223,0,▶,,normal,-,-
223,1,Activity A,,normal,-,-
223,2,Activity AI,,normal,-,-
223,3,Activity AP,,normal,-,-
223,4,Activity AQ,,normal,-,-
223,5,Activity AR,,normal,-,-
223,6,Activity AS,,normal,-,-
223,7,Activity AJ,,normal,-,-
223,8,Activity B,,normal,-,-
223,9,■,,normal,-,-
224,0,▶,,normal,-,-
224,1,Activity A,,normal,-,-
224,2,Activity C,,normal,-,-
224,3,Activity D,,normal,-,-
224,4,Activity E,,normal,-,-
224,5,Activity I,,normal,-,-
224,6,Activity F,,normal,-,-
224,7,Activity J,,normal,-,-
224,8,Activity K,,normal,-,-
224,9,Activity B,,normal,-,-
224,10,■,,normal,-,-
225,0,▶,,normal,-,-
225,1,Activity A,,normal,-,-
225,2,Activity AI,,normal,-,-
225,3,Activity AL,,normal,-,-
225,4,Activity AM,,normal,-,-
225,5,Activity AN,,normal,-,-
225,6,Activity AO,,normal,-,-
225,7,Activity AJ,,normal,-,-
225,8,Activity B,,normal,-,-
225,9,■,,normal,-,-
226,0,▶,,normal,-,-
226,1,Activity A,,normal,-,-
226,2,Activity AI,,normal,-,-
226,3,Activity AK,,normal,-,-
226,4,Activity AJ,,normal,-,-
226,5,Activity B,,normal,-,-
226,6,■,,normal,-,-
227,0,▶,,normal,-,-
227,1,Activity A,,normal,-,-
227,2,Activity L,,normal,-,-
227,3,Activity N,,normal,-,-
227,4,Activity M,,normal,-,-
227,5,Activity R,,normal,-,-
227,6,Activity T,,normal,-,-
227,7,Activity U,,normal,-,-
227,8,Activity S,,normal,-,-
227,9,Activity B,,normal,-,-
227,10,■,,normal,-,-
228,0,▶,,normal,-,-
228,1,Activity A,,normal,-,-
228,2,Activity AI,,normal,-,-
228,3,Activity AP,,normal,-,-
228,4,Activity AQ,,normal,-,-
228,5,Activity AR,,normal,-,-
228,6,Activity AS,,normal,-,-
228,7,Activity AJ,,normal,-,-
228,8,Activity B,,normal,-,-
228,9,■,,normal,-,-
229,0,▶,,normal,-,-
229,1,Activity A,,normal,-,-
229,2,Activity AI,,normal,-,-
229,3,Activity AL,,normal,-,-
229,4,Activity AM,,normal,-,-
229,5,Activity AN,,normal,-,-
229,6,Activity AO,,normal,-,-
229,7,Activity AJ,,normal,-,-
229,8,Activity B,,normal,-,-
229,9,■,,normal,-,-
230,0,▶,,normal,-,-
230,1,Activity A,,normal,-,-
230,2,Activity AI,,normal,-,-
230,3,Activity AL,,normal,-,-
230,4,Activity AM,,normal,-,-
230,5,Activity AN,,normal,-,-
230,6,Activity AO,,normal,-,-
230,7,Activity AJ,,normal,-,-
230,8,Activity B,,normal,-,-
230,9,■,,normal,-,-
231,0,▶,,normal,-,-
231,1,Activity A,,normal,-,-
231,2,Activity AI,,normal,-,-
231,3,Activity AL,,normal,-,-
231,4,Activity AM,,normal,-,-
231,5,Activity AN,,normal,-,-
231,6,Activity AO,,normal,-,-
231,7,Activity AJ,,normal,-,-
231,8,Activity B,,normal,-,-
231,9,■,,normal,-,-
232,0,▶,,normal,-,-
232,1,Activity A,,normal,-,-
232,2,Activity AI,,normal,-,-
232,3,Activity AK,,normal,-,-
232,4,Activity AJ,,normal,-,-
232,5,Activity B,,normal,-,-
232,6,■,,normal,-,-
233,0,▶,,normal,-,-
233,1,Activity A,,normal,-,-
233,2,Activity AT,,normal,-,-
233,3,Activity AY,,normal,-,-
233,4,Activity AZ,,normal,-,-
233,5,Activity BA,,normal,-,-
233,6,Activity BB,,normal,-,-
233,7,Activity AU,,normal,-,-
233,8,Activity B,,normal,-,-
233,9,■,,normal,-,-
234,0,▶,,normal,-,-
234,1,Activity A,,normal,-,-
234,2,Activity C,,normal,-,-
234,3,Activity D,,normal,-,-
234,4,Activity E,,normal,-,-
234,5,Activity I,,normal,-,-
234,6,Activity F,,normal,-,-
234,7,Activity J,,normal,-,-
234,8,Activity K,,normal,-,-
234,9,Activity B,,normal,-,-
234,10,■,,normal,-,-
235,0,▶,,normal,-,-
235,1,Activity A,,normal,-,-
235,2,Activity C,,normal,-,-
235,3,Activity D,,normal,-,-
235,4,Activity E,,normal,-,-
235,5,Activity I,,normal,-,-
235,6,Activity F,,normal,-,-
235,7,Activity J,,normal,-,-
235,8,Activity K,,normal,-,-
235,9,Activity B,,normal,-,-
235,10,■,,normal,-,-
236,0,▶,,normal,-,-
236,1,Activity A,,normal,-,-
236,2,Activity C,,normal,-,-
236,3,Activity D,,normal,-,-
236,4,Activity E,,normal,-,-
236,5,Activity I,,normal,-,-
236,6,Activity F,,normal,-,-
236,7,Activity J,,normal,-,-
236,8,Activity K,,normal,-,-
236,9,Activity B,,normal,-,-
236,10,■,,normal,-,-
237,0,▶,,normal,-,-
237,1,Activity A,,normal,-,-
237,2,Activity AT,,normal,-,-
237,3,Activity AY,,normal,-,-
237,4,Activity AZ,,normal,-,-
237,5,Activity BA,,normal,-,-
237,6,Activity BB,,normal,-,-
237,7,Activity AU,,normal,-,-
237,8,Activity B,,normal,-,-
237,9,■,,normal,-,-
238,0,▶,,normal,-,-
238,1,Activity A,,normal,-,-
238,2,Activity AT,,normal,-,-
238,3,Activity AV,,normal,-,-
238,4,Activity AW,,normal,-,-
238,5,Activity AU,,normal,-,-
238,6,Activity B,,normal,-,-
238,7,■,,normal,-,-
239,0,▶,,normal,-,-
239,1,Activity A,,normal,-,-
239,2,Activity L,,normal,-,-
239,3,Activity O,,normal,-,-
239,4,Activity M,,normal,-,-
239,5,Activity R,,normal,-,-
239,6,Activity AC,,normal,-,-
239,7,Activity AF,,normal,-,-
239,8,Activity AD,,normal,-,-
239,9,Activity S,,normal,-,-
239,10,Activity B,,normal,-,-
239,11,■,,normal,-,-
240,0,▶,,normal,-,-
240,1,Activity A,,normal,-,-
240,2,Activity AI,,normal,-,-
240,3,Activity AL,,normal,-,-
240,4,Activity AM,,normal,-,-
240,5,Activity AN,,normal,-,-
240,6,Activity AO,,normal,-,-
240,7,Activity AJ,,normal,-,-
240,8,Activity B,,normal,-,-
240,9,■,,normal,-,-
241,0,▶,,normal,-,-
241,1,Activity A,,normal,-,-
241,2,Activity AT,,normal,-,-
241,3,Activity AY,,normal,-,-
241,4,Activity AZ,,normal,-,-
241,5,Activity BA,,normal,-,-
241,6,Activity BB,,normal,-,-
241,7,Activity AU,,normal,-,-
241,8,Activity B,,normal,-,-
241,9,■,,normal,-,-
242,0,▶,,normal,-,-
242,1,Activity A,,normal,-,-
242,2,Activity C,,normal,-,-
242,3,Activity D,,normal,-,-
242,4,Activity E,,normal,-,-
242,5,Activity I,,normal,-,-
242,6,Activity F,,normal,-,-
242,7,Activity J,,normal,-,-
242,8,Activity K,,normal,-,-
242,9,Activity B,,normal,-,-
242,10,■,,normal,-,-
243,0,▶,,normal,-,-
243,1,Activity A,,normal,-,-
243,2,Activity AT,,normal,-,-
243,3,Activity AY,,normal,-,-
243,4,Activity AZ,,normal,-,-
243,5,Activity BA,,normal,-,-
243,6,Activity BB,,normal,-,-
243,7,Activity AU,,normal,-,-
243,8,Activity B,,normal,-,-
243,9,■,,normal,-,-
244,0,▶,,normal,-,-
244,1,Activity A,,normal,-,-
244,2,Activity AI,,normal,-,-
244,3,Activity AP,,normal,-,-
244,4,Activity AQ,,normal,-,-
244,5,Activity AR,,normal,-,-
244,6,Activity AS,,normal,-,-
244,7,Activity AJ,,normal,-,-
244,8,Activity B,,normal,-,-
244,9,■,,normal,-,-
245,0,▶,,normal,-,-
245,1,Activity A,,normal,-,-
245,2,Activity AT,,normal,-,-
245,3,Activity AY,,normal,-,-
245,4,Activity AZ,,normal,-,-
245,5,Activity BA,,normal,-,-
245,6,Activity BB,,normal,-,-
245,7,Activity AU,,normal,-,-
245,8,Activity B,,normal,-,-
245,9,■,,normal,-,-
246,0,▶,,normal,-,-
246,1,Activity A,,normal,-,-
246,2,Activity C,,normal,-,-
246,3,Activity D,,normal,-,-
246,4,Activity E,,normal,-,-
246,5,Activity H,,normal,-,-
246,6,Activity F,,normal,-,-
246,7,Activity J,,normal,-,-
246,8,Activity K,,normal,-,-
246,9,Activity B,,normal,-,-
246,10,■,,normal,-,-
247,0,▶,,normal,-,-
247,1,Activity A,,normal,-,-
247,2,Activity AI,,normal,-,-
247,3,Activity AP,,normal,-,-
247,4,Activity AQ,,normal,-,-
247,5,Activity AR,,normal,-,-
247,6,Activity AS,,normal,-,-
247,7,Activity AJ,,normal,-,-
247,8,Activity B,,normal,-,-
247,9,■,,normal,-,-
248,0,▶,,normal,-,-
248,1,Activity A,,normal,-,-
248,2,Activity AT,,normal,-,-
248,3,Activity AY,,normal,-,-
248,4,Activity AZ,,normal,-,-
248,5,Activity BA,,normal,-,-
248,6,Activity BB,,normal,-,-
248,7,Activity AU,,normal,-,-
248,8,Activity B,,normal,-,-
248,9,■,,normal,-,-
249,0,▶,,normal,-,-
249,1,Activity A,,normal,-,-
249,2,Activity AI,,normal,-,-
249,3,Activity AL,,normal,-,-
249,4,Activity AM,,normal,-,-
249,5,Activity AN,,normal,-,-
249,6,Activity AO,,normal,-,-
249,7,Activity AJ,,normal,-,-
249,8,Activity B,,normal,-,-
249,9,■,,normal,-,-
250,0,▶,,normal,-,-
250,1,Activity A,,normal,-,-
250,2,Activity AI,,normal,-,-
250,3,Activity AL,,normal,-,-
250,4,Activity AM,,normal,-,-
250,5,Activity AN,,normal,-,-
250,6,Activity AO,,normal,-,-
250,7,Activity AJ,,normal,-,-
250,8,Activity B,,normal,-,-
250,9,■,,normal,-,-
251,0,▶,,normal,-,-
251,1,Activity A,,normal,-,-
251,2,Activity C,,normal,-,-
251,3,Activity D,,normal,-,-
251,4,Activity E,,normal,-,-
251,5,Activity I,,normal,-,-
251,6,Activity F,,normal,-,-
251,7,Activity J,,normal,-,-
251,8,Activity K,,normal,-,-
251,9,Activity B,,normal,-,-
251,10,■,,normal,-,-
252,0,▶,,normal,-,-
252,1,Activity A,,normal,-,-
252,2,Activity C,,normal,-,-
252,3,Activity D,,normal,-,-
252,4,Activity E,,normal,-,-
252,5,Activity H,,normal,-,-
252,6,Activity F,,normal,-,-
252,7,Activity J,,normal,-,-
252,8,Activity K,,normal,-,-
252,9,Activity B,,normal,-,-
252,10,■,,normal,-,-
253,0,▶,,normal,-,-
253,1,Activity A,,normal,-,-
253,2,Activity AI,,normal,-,-
253,3,Activity AK,,normal,-,-
253,4,Activity AJ,,normal,-,-
253,5,Activity B,,normal,-,-
253,6,■,,normal,-,-
254,0,▶,,normal,-,-
254,1,Activity A,,normal,-,-
254,2,Activity AI,,normal,-,-
254,3,Activity AP,,normal,-,-
254,4,Activity AQ,,normal,-,-
254,5,Activity AR,,normal,-,-
254,6,Activity AS,,normal,-,-
254,7,Activity AJ,,normal,-,-
254,8,Activity B,,normal,-,-
254,9,■,,normal,-,-
255,0,▶,,normal,-,-
255,1,Activity A,,normal,-,-
255,2,Activity AI,,normal,-,-
255,3,Activity AL,,normal,-,-
255,4,Activity AM,,normal,-,-
255,5,Activity AN,,normal,-,-
255,6,Activity AO,,normal,-,-
255,7,Activity AJ,,normal,-,-
255,8,Activity B,,normal,-,-
255,9,■,,normal,-,-
256,0,▶,,normal,-,-
256,1,Activity A,,normal,-,-
256,2,Activity AT,,normal,-,-
256,3,Activity AY,,normal,-,-
256,4,Activity AZ,,normal,-,-
256,5,Activity BA,,normal,-,-
256,6,Activity BB,,normal,-,-
256,7,Activity AU,,normal,-,-
256,8,Activity B,,normal,-,-
256,9,■,,normal,-,-
257,0,▶,,normal,-,-
257,1,Activity A,,normal,-,-
257,2,Activity L,,normal,-,-
257,3,Activity P,,normal,-,-
257,4,Activity Q,,normal,-,-
257,5,Activity M,,normal,-,-
257,6,Activity R,,normal,-,-
257,7,Activity V,,normal,-,-
257,8,Activity S,,normal,-,-
257,9,Activity B,,normal,-,-
257,10,■,,normal,-,-
258,0,▶,,normal,-,-
258,1,Activity A,,normal,-,-
258,2,Activity AI,,normal,-,-
258,3,Activity AL,,normal,-,-
258,4,Activity AM,,normal,-,-
258,5,Activity AN,,normal,-,-
258,6,Activity AO,,normal,-,-
258,7,Activity AJ,,normal,-,-
258,8,Activity B,,normal,-,-
258,9,■,,normal,-,-
259,0,▶,,normal,-,-
259,1,Activity A,,normal,-,-
259,2,Activity C,,normal,-,-
259,3,Activity D,,normal,-,-
259,4,Activity E,,normal,-,-
259,5,Activity H,,normal,-,-
259,6,Activity F,,normal,-,-
259,7,Activity J,,normal,-,-
259,8,Activity K,,normal,-,-
259,9,Activity B,,normal,-,-
259,10,■,,normal,-,-
260,0,▶,,normal,-,-
260,1,Activity A,,normal,-,-
260,2,Activity AI,,normal,-,-
260,3,Activity AP,,normal,-,-
260,4,Activity AQ,,normal,-,-
260,5,Activity AR,,normal,-,-
260,6,Activity AS,,normal,-,-
260,7,Activity AJ,,normal,-,-
260,8,Activity B,,normal,-,-
260,9,■,,normal,-,-
261,0,▶,,normal,-,-
261,1,Activity A,,normal,-,-
261,2,Activity AT,,normal,-,-
261,3,Activity AY,,normal,-,-
261,4,Activity AZ,,normal,-,-
261,5,Activity BA,,normal,-,-
261,6,Activity BB,,normal,-,-
261,7,Activity AU,,normal,-,-
261,8,Activity B,,normal,-,-
261,9,■,,normal,-,-
262,0,▶,,normal,-,-
262,1,Activity A,,normal,-,-
262,2,Activity C,,normal,-,-
262,3,Activity D,,normal,-,-
262,4,Activity E,,normal,-,-
262,5,Activity I,,normal,-,-
262,6,Activity F,,normal,-,-
262,7,Activity J,,normal,-,-
262,8,Activity K,,normal,-,-
262,9,Activity B,,normal,-,-
262,10,■,,normal,-,-
263,0,▶,,normal,-,-
263,1,Activity A,,normal,-,-
263,2,Activity AI,,normal,-,-
263,3,Activity AL,,normal,-,-
263,4,Activity AM,,normal,-,-
263,5,Activity AN,,normal,-,-
263,6,Activity AO,,normal,-,-
263,7,Activity AJ,,normal,-,-
263,8,Activity B,,normal,-,-
263,9,■,,normal,-,-
264,0,▶,,normal,-,-
264,1,Activity A,,normal,-,-
264,2,Activity AI,,normal,-,-
264,3,Activity AL,,normal,-,-
264,4,Activity AM,,normal,-,-
264,5,Activity AN,,normal,-,-
264,6,Activity AO,,normal,-,-
264,7,Activity AJ,,normal,-,-
264,8,Activity B,,normal,-,-
264,9,■,,normal,-,-
265,0,▶,,normal,-,-
265,1,Activity A,,normal,-,-
265,2,Activity AT,,normal,-,-
265,3,Activity AY,,normal,-,-
265,4,Activity AZ,,normal,-,-
265,5,Activity BA,,normal,-,-
265,6,Activity BB,,normal,-,-
265,7,Activity AU,,normal,-,-
265,8,Activity B,,normal,-,-
265,9,■,,normal,-,-
266,0,▶,,normal,-,-
266,1,Activity A,,normal,-,-
266,2,Activity C,,normal,-,-
266,3,Activity D,,normal,-,-
266,4,Activity E,,normal,-,-
266,5,Activity I,,normal,-,-
266,6,Activity F,,normal,-,-
266,7,Activity J,,normal,-,-
266,8,Activity K,,normal,-,-
266,9,Activity B,,normal,-,-
266,10,■,,normal,-,-
267,0,▶,,normal,-,-
267,1,Activity A,,normal,-,-
267,2,Activity AT,,normal,-,-
267,3,Activity AY,,normal,-,-
267,4,Activity AZ,,normal,-,-
267,5,Activity BA,,normal,-,-
267,6,Activity BB,,normal,-,-
267,7,Activity AU,,normal,-,-
267,8,Activity B,,normal,-,-
267,9,■,,normal,-,-
268,0,▶,,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity BB', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AU', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
268,1,Activity A,,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity BB', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AU', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
268,2,Activity AT,,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity BB', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AU', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
268,3,Activity AY,,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity BB', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AU', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
268,4,Activity AZ,,anomalous,SkipSequence,"{'size': 2, 'start': 5, 'skipped': [{'name': 'Activity BB', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity AU', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
